id,chemical,date,location,misurations
54347,gamma-Hexachlorocyclohexane,1998-06,Chai,3
54348,gamma-Hexachlorocyclohexane,1998-06,Kannika,3
54349,gamma-Hexachlorocyclohexane,1998-06,Kohsoom,1
54350,gamma-Hexachlorocyclohexane,1998-06,Sakda,1
54351,gamma-Hexachlorocyclohexane,1998-06,Somchair,1
54352,gamma-Hexachlorocyclohexane,1999-01,Boonsri,3
54353,gamma-Hexachlorocyclohexane,1999-01,Busarakhan,1
54354,gamma-Hexachlorocyclohexane,1999-01,Chai,3
54355,gamma-Hexachlorocyclohexane,1999-01,Kannika,3
54356,gamma-Hexachlorocyclohexane,1999-01,Kohsoom,1
54357,gamma-Hexachlorocyclohexane,1999-01,Sakda,3
54358,gamma-Hexachlorocyclohexane,1999-01,Somchair,1
54359,gamma-Hexachlorocyclohexane,1999-02,Boonsri,3
54360,gamma-Hexachlorocyclohexane,1999-02,Busarakhan,1
54361,gamma-Hexachlorocyclohexane,1999-02,Chai,3
54362,gamma-Hexachlorocyclohexane,1999-02,Kannika,3
54363,gamma-Hexachlorocyclohexane,1999-02,Kohsoom,1
54364,gamma-Hexachlorocyclohexane,1999-02,Sakda,3
54365,gamma-Hexachlorocyclohexane,1999-02,Somchair,1
54366,gamma-Hexachlorocyclohexane,1999-03,Boonsri,3
54367,gamma-Hexachlorocyclohexane,1999-03,Busarakhan,1
54368,gamma-Hexachlorocyclohexane,1999-03,Chai,3
54369,gamma-Hexachlorocyclohexane,1999-03,Kannika,3
54370,gamma-Hexachlorocyclohexane,1999-03,Kohsoom,1
54371,gamma-Hexachlorocyclohexane,1999-03,Sakda,3
54372,gamma-Hexachlorocyclohexane,1999-03,Somchair,1
54373,gamma-Hexachlorocyclohexane,1999-04,Boonsri,3
54374,gamma-Hexachlorocyclohexane,1999-04,Busarakhan,1
54375,gamma-Hexachlorocyclohexane,1999-04,Chai,3
54376,gamma-Hexachlorocyclohexane,1999-04,Kannika,3
54377,gamma-Hexachlorocyclohexane,1999-04,Kohsoom,1
54378,gamma-Hexachlorocyclohexane,1999-04,Sakda,3
54379,gamma-Hexachlorocyclohexane,1999-04,Somchair,1
54380,gamma-Hexachlorocyclohexane,1999-05,Boonsri,3
54381,gamma-Hexachlorocyclohexane,1999-05,Busarakhan,1
54382,gamma-Hexachlorocyclohexane,1999-05,Chai,3
54383,gamma-Hexachlorocyclohexane,1999-05,Kannika,3
54384,gamma-Hexachlorocyclohexane,1999-05,Kohsoom,1
54385,gamma-Hexachlorocyclohexane,1999-05,Sakda,3
54386,gamma-Hexachlorocyclohexane,1999-05,Somchair,1
54387,gamma-Hexachlorocyclohexane,1999-06,Boonsri,3
54388,gamma-Hexachlorocyclohexane,1999-06,Busarakhan,1
54389,gamma-Hexachlorocyclohexane,1999-06,Chai,2
54390,gamma-Hexachlorocyclohexane,1999-06,Kannika,3
54391,gamma-Hexachlorocyclohexane,1999-06,Kohsoom,1
54392,gamma-Hexachlorocyclohexane,1999-06,Sakda,3
54393,gamma-Hexachlorocyclohexane,1999-07,Boonsri,3
54394,gamma-Hexachlorocyclohexane,1999-07,Busarakhan,1
54395,gamma-Hexachlorocyclohexane,1999-07,Chai,3
54396,gamma-Hexachlorocyclohexane,1999-07,Kannika,3
54397,gamma-Hexachlorocyclohexane,1999-07,Kohsoom,1
54398,gamma-Hexachlorocyclohexane,1999-07,Sakda,4
54399,gamma-Hexachlorocyclohexane,1999-07,Somchair,1
54400,gamma-Hexachlorocyclohexane,1999-08,Boonsri,2
54401,gamma-Hexachlorocyclohexane,1999-08,Busarakhan,1
54402,gamma-Hexachlorocyclohexane,1999-08,Chai,3
54403,gamma-Hexachlorocyclohexane,1999-08,Kannika,3
54404,gamma-Hexachlorocyclohexane,1999-08,Kohsoom,1
54405,gamma-Hexachlorocyclohexane,1999-08,Sakda,3
54406,gamma-Hexachlorocyclohexane,1999-08,Somchair,1
54407,gamma-Hexachlorocyclohexane,1999-09,Boonsri,2
54408,gamma-Hexachlorocyclohexane,1999-09,Busarakhan,1
54409,gamma-Hexachlorocyclohexane,1999-09,Chai,3
54410,gamma-Hexachlorocyclohexane,1999-09,Kannika,3
54411,gamma-Hexachlorocyclohexane,1999-09,Kohsoom,1
54412,gamma-Hexachlorocyclohexane,1999-09,Sakda,3
54413,gamma-Hexachlorocyclohexane,1999-09,Somchair,1
54414,gamma-Hexachlorocyclohexane,1999-10,Boonsri,2
54415,gamma-Hexachlorocyclohexane,1999-10,Busarakhan,1
54416,gamma-Hexachlorocyclohexane,1999-10,Chai,3
54417,gamma-Hexachlorocyclohexane,1999-10,Kannika,3
54418,gamma-Hexachlorocyclohexane,1999-10,Kohsoom,1
54419,gamma-Hexachlorocyclohexane,1999-10,Sakda,3
54420,gamma-Hexachlorocyclohexane,1999-10,Somchair,1
54421,gamma-Hexachlorocyclohexane,1999-11,Boonsri,2
54422,gamma-Hexachlorocyclohexane,1999-11,Busarakhan,1
54423,gamma-Hexachlorocyclohexane,1999-11,Chai,3
54424,gamma-Hexachlorocyclohexane,1999-11,Kannika,3
54425,gamma-Hexachlorocyclohexane,1999-11,Kohsoom,1
54426,gamma-Hexachlorocyclohexane,1999-11,Sakda,3
54427,gamma-Hexachlorocyclohexane,1999-11,Somchair,1
54428,gamma-Hexachlorocyclohexane,1999-12,Boonsri,2
54429,gamma-Hexachlorocyclohexane,1999-12,Busarakhan,1
54430,gamma-Hexachlorocyclohexane,1999-12,Chai,3
54431,gamma-Hexachlorocyclohexane,1999-12,Kannika,3
54432,gamma-Hexachlorocyclohexane,1999-12,Kohsoom,1
54433,gamma-Hexachlorocyclohexane,1999-12,Sakda,3
54434,gamma-Hexachlorocyclohexane,1999-12,Somchair,1
54435,gamma-Hexachlorocyclohexane,2000-01,Boonsri,2
54436,gamma-Hexachlorocyclohexane,2000-01,Busarakhan,1
54437,gamma-Hexachlorocyclohexane,2000-01,Chai,3
54438,gamma-Hexachlorocyclohexane,2000-01,Kannika,3
54439,gamma-Hexachlorocyclohexane,2000-01,Kohsoom,1
54440,gamma-Hexachlorocyclohexane,2000-01,Sakda,3
54441,gamma-Hexachlorocyclohexane,2000-01,Somchair,1
54442,gamma-Hexachlorocyclohexane,2000-02,Boonsri,3
54443,gamma-Hexachlorocyclohexane,2000-02,Busarakhan,1
54444,gamma-Hexachlorocyclohexane,2000-02,Chai,3
54445,gamma-Hexachlorocyclohexane,2000-02,Kannika,3
54446,gamma-Hexachlorocyclohexane,2000-02,Kohsoom,1
54447,gamma-Hexachlorocyclohexane,2000-02,Sakda,3
54448,gamma-Hexachlorocyclohexane,2000-02,Somchair,1
54449,gamma-Hexachlorocyclohexane,2000-03,Boonsri,3
54450,gamma-Hexachlorocyclohexane,2000-03,Busarakhan,1
54451,gamma-Hexachlorocyclohexane,2000-03,Chai,3
54452,gamma-Hexachlorocyclohexane,2000-03,Kannika,3
54453,gamma-Hexachlorocyclohexane,2000-03,Kohsoom,1
54454,gamma-Hexachlorocyclohexane,2000-03,Sakda,3
54455,gamma-Hexachlorocyclohexane,2000-03,Somchair,1
54456,gamma-Hexachlorocyclohexane,2000-04,Boonsri,3
54457,gamma-Hexachlorocyclohexane,2000-04,Busarakhan,1
54458,gamma-Hexachlorocyclohexane,2000-04,Chai,3
54459,gamma-Hexachlorocyclohexane,2000-04,Kannika,3
54460,gamma-Hexachlorocyclohexane,2000-04,Kohsoom,1
54461,gamma-Hexachlorocyclohexane,2000-04,Sakda,3
54462,gamma-Hexachlorocyclohexane,2000-04,Somchair,1
54463,gamma-Hexachlorocyclohexane,2000-05,Boonsri,3
54464,gamma-Hexachlorocyclohexane,2000-05,Busarakhan,1
54465,gamma-Hexachlorocyclohexane,2000-05,Chai,3
54466,gamma-Hexachlorocyclohexane,2000-05,Kannika,3
54467,gamma-Hexachlorocyclohexane,2000-05,Kohsoom,1
54468,gamma-Hexachlorocyclohexane,2000-05,Sakda,3
54469,gamma-Hexachlorocyclohexane,2000-05,Somchair,1
54470,gamma-Hexachlorocyclohexane,2000-06,Boonsri,3
54471,gamma-Hexachlorocyclohexane,2000-06,Busarakhan,1
54472,gamma-Hexachlorocyclohexane,2000-06,Chai,3
54473,gamma-Hexachlorocyclohexane,2000-06,Kannika,3
54474,gamma-Hexachlorocyclohexane,2000-06,Kohsoom,1
54475,gamma-Hexachlorocyclohexane,2000-06,Sakda,3
54476,gamma-Hexachlorocyclohexane,2000-06,Somchair,1
54477,gamma-Hexachlorocyclohexane,2001-01,Busarakhan,1
54478,gamma-Hexachlorocyclohexane,2001-01,Chai,3
54479,gamma-Hexachlorocyclohexane,2001-01,Kannika,3
54480,gamma-Hexachlorocyclohexane,2001-01,Kohsoom,1
54481,gamma-Hexachlorocyclohexane,2001-01,Sakda,3
54482,gamma-Hexachlorocyclohexane,2001-01,Somchair,1
54483,gamma-Hexachlorocyclohexane,2001-02,Busarakhan,1
54484,gamma-Hexachlorocyclohexane,2001-02,Chai,3
54485,gamma-Hexachlorocyclohexane,2001-02,Kannika,3
54486,gamma-Hexachlorocyclohexane,2001-02,Kohsoom,1
54487,gamma-Hexachlorocyclohexane,2001-02,Sakda,3
54488,gamma-Hexachlorocyclohexane,2001-02,Somchair,1
54489,gamma-Hexachlorocyclohexane,2001-03,Busarakhan,1
54490,gamma-Hexachlorocyclohexane,2001-03,Chai,3
54491,gamma-Hexachlorocyclohexane,2001-03,Kannika,3
54492,gamma-Hexachlorocyclohexane,2001-03,Kohsoom,1
54493,gamma-Hexachlorocyclohexane,2001-03,Sakda,3
54494,gamma-Hexachlorocyclohexane,2001-03,Somchair,1
54495,gamma-Hexachlorocyclohexane,2001-04,Boonsri,3
54496,gamma-Hexachlorocyclohexane,2001-04,Busarakhan,1
54497,gamma-Hexachlorocyclohexane,2001-04,Chai,3
54498,gamma-Hexachlorocyclohexane,2001-04,Kannika,3
54499,gamma-Hexachlorocyclohexane,2001-04,Kohsoom,1
54500,gamma-Hexachlorocyclohexane,2001-04,Sakda,3
54501,gamma-Hexachlorocyclohexane,2001-04,Somchair,1
54502,gamma-Hexachlorocyclohexane,2001-05,Boonsri,1
54503,gamma-Hexachlorocyclohexane,2001-05,Busarakhan,1
54504,gamma-Hexachlorocyclohexane,2001-05,Chai,3
54505,gamma-Hexachlorocyclohexane,2001-05,Kannika,3
54506,gamma-Hexachlorocyclohexane,2001-05,Kohsoom,1
54507,gamma-Hexachlorocyclohexane,2001-05,Sakda,3
54508,gamma-Hexachlorocyclohexane,2001-05,Somchair,1
54509,gamma-Hexachlorocyclohexane,2001-06,Boonsri,3
54510,gamma-Hexachlorocyclohexane,2001-06,Busarakhan,1
54511,gamma-Hexachlorocyclohexane,2001-06,Chai,3
54512,gamma-Hexachlorocyclohexane,2001-06,Kannika,3
54513,gamma-Hexachlorocyclohexane,2001-06,Kohsoom,1
54514,gamma-Hexachlorocyclohexane,2001-06,Sakda,3
54515,gamma-Hexachlorocyclohexane,2001-06,Somchair,1
54516,gamma-Hexachlorocyclohexane,2001-07,Kannika,3
54517,gamma-Hexachlorocyclohexane,2001-07,Sakda,2
54518,gamma-Hexachlorocyclohexane,2001-07,Somchair,1
54519,gamma-Hexachlorocyclohexane,2001-08,Boonsri,3
54520,gamma-Hexachlorocyclohexane,2001-08,Busarakhan,1
54521,gamma-Hexachlorocyclohexane,2001-08,Chai,3
54522,gamma-Hexachlorocyclohexane,2001-08,Kohsoom,1
54523,gamma-Hexachlorocyclohexane,2001-08,Sakda,2
54524,gamma-Hexachlorocyclohexane,2001-08,Somchair,1
54525,gamma-Hexachlorocyclohexane,2001-10,Boonsri,3
54526,gamma-Hexachlorocyclohexane,2001-10,Kohsoom,1
54527,gamma-Hexachlorocyclohexane,2001-11,Boonsri,2
54528,gamma-Hexachlorocyclohexane,2001-11,Busarakhan,1
54529,gamma-Hexachlorocyclohexane,2001-11,Kannika,1
54530,gamma-Hexachlorocyclohexane,2001-11,Kohsoom,1
54531,gamma-Hexachlorocyclohexane,2001-11,Sakda,2
54532,gamma-Hexachlorocyclohexane,2001-11,Somchair,1
54533,gamma-Hexachlorocyclohexane,2001-12,Boonsri,3
54534,gamma-Hexachlorocyclohexane,2001-12,Kohsoom,1
54535,gamma-Hexachlorocyclohexane,2002-03,Boonsri,1
54536,gamma-Hexachlorocyclohexane,2002-03,Busarakhan,1
54537,gamma-Hexachlorocyclohexane,2002-03,Chai,5
54538,gamma-Hexachlorocyclohexane,2002-03,Kohsoom,1
54539,gamma-Hexachlorocyclohexane,2002-03,Sakda,2
54540,gamma-Hexachlorocyclohexane,2002-03,Somchair,1
54541,gamma-Hexachlorocyclohexane,2002-04,Boonsri,1
54542,gamma-Hexachlorocyclohexane,2002-04,Busarakhan,1
54543,gamma-Hexachlorocyclohexane,2002-04,Chai,2
54544,gamma-Hexachlorocyclohexane,2002-04,Kannika,1
54545,gamma-Hexachlorocyclohexane,2002-04,Kohsoom,1
54546,gamma-Hexachlorocyclohexane,2002-04,Sakda,2
54547,gamma-Hexachlorocyclohexane,2002-04,Somchair,1
54548,gamma-Hexachlorocyclohexane,2002-05,Boonsri,5
54549,gamma-Hexachlorocyclohexane,2002-05,Busarakhan,1
54550,gamma-Hexachlorocyclohexane,2002-05,Chai,6
54551,gamma-Hexachlorocyclohexane,2002-05,Kannika,3
54552,gamma-Hexachlorocyclohexane,2002-05,Kohsoom,1
54553,gamma-Hexachlorocyclohexane,2002-05,Sakda,3
54554,gamma-Hexachlorocyclohexane,2002-05,Somchair,1
54555,gamma-Hexachlorocyclohexane,2002-06,Boonsri,5
54556,gamma-Hexachlorocyclohexane,2002-06,Busarakhan,1
54557,gamma-Hexachlorocyclohexane,2002-06,Chai,6
54558,gamma-Hexachlorocyclohexane,2002-06,Kannika,3
54559,gamma-Hexachlorocyclohexane,2002-06,Kohsoom,1
54560,gamma-Hexachlorocyclohexane,2002-06,Sakda,3
54561,gamma-Hexachlorocyclohexane,2002-06,Somchair,1
54562,gamma-Hexachlorocyclohexane,2002-08,Chai,2
54563,gamma-Hexachlorocyclohexane,2002-09,Boonsri,3
54564,gamma-Hexachlorocyclohexane,2002-09,Chai,3
54565,gamma-Hexachlorocyclohexane,2002-09,Kannika,3
54566,gamma-Hexachlorocyclohexane,2002-09,Kohsoom,1
54567,gamma-Hexachlorocyclohexane,2002-09,Sakda,3
54568,gamma-Hexachlorocyclohexane,2002-09,Somchair,1
54569,gamma-Hexachlorocyclohexane,2002-10,Boonsri,7
54570,gamma-Hexachlorocyclohexane,2002-10,Busarakhan,2
54571,gamma-Hexachlorocyclohexane,2002-10,Chai,7
54572,gamma-Hexachlorocyclohexane,2002-10,Kannika,4
54573,gamma-Hexachlorocyclohexane,2002-10,Kohsoom,2
54574,gamma-Hexachlorocyclohexane,2002-10,Sakda,4
54575,gamma-Hexachlorocyclohexane,2002-10,Somchair,2
54576,gamma-Hexachlorocyclohexane,2002-11,Boonsri,3
54577,gamma-Hexachlorocyclohexane,2002-11,Chai,3
54578,gamma-Hexachlorocyclohexane,2002-11,Kannika,2
54579,gamma-Hexachlorocyclohexane,2002-11,Kohsoom,1
54580,gamma-Hexachlorocyclohexane,2002-11,Sakda,3
54581,gamma-Hexachlorocyclohexane,2002-12,Boonsri,1
54582,gamma-Hexachlorocyclohexane,2002-12,Chai,3
54583,gamma-Hexachlorocyclohexane,2002-12,Kohsoom,1
54584,gamma-Hexachlorocyclohexane,2002-12,Somchair,1
54585,gamma-Hexachlorocyclohexane,2003-01,Busarakhan,1
54586,gamma-Hexachlorocyclohexane,2003-01,Kannika,2
54587,gamma-Hexachlorocyclohexane,2003-01,Kohsoom,1
54588,gamma-Hexachlorocyclohexane,2003-01,Sakda,2
54589,gamma-Hexachlorocyclohexane,2003-02,Boonsri,3
54590,gamma-Hexachlorocyclohexane,2003-02,Busarakhan,1
54591,gamma-Hexachlorocyclohexane,2003-02,Chai,6
54592,gamma-Hexachlorocyclohexane,2003-02,Kannika,3
54593,gamma-Hexachlorocyclohexane,2003-02,Kohsoom,1
54594,gamma-Hexachlorocyclohexane,2003-02,Sakda,3
54595,gamma-Hexachlorocyclohexane,2003-02,Somchair,1
54596,gamma-Hexachlorocyclohexane,2003-03,Busarakhan,1
54597,gamma-Hexachlorocyclohexane,2003-03,Chai,2
54598,gamma-Hexachlorocyclohexane,2003-03,Kannika,3
54599,gamma-Hexachlorocyclohexane,2003-03,Sakda,3
54600,gamma-Hexachlorocyclohexane,2003-03,Somchair,1
54601,gamma-Hexachlorocyclohexane,2003-08,Busarakhan,1
54602,gamma-Hexachlorocyclohexane,2003-08,Chai,2
54603,gamma-Hexachlorocyclohexane,2003-08,Kannika,2
54604,gamma-Hexachlorocyclohexane,2003-08,Kohsoom,1
54605,gamma-Hexachlorocyclohexane,2003-08,Sakda,1
54606,gamma-Hexachlorocyclohexane,2003-08,Somchair,1
54607,gamma-Hexachlorocyclohexane,2003-09,Chai,1
54608,gamma-Hexachlorocyclohexane,2003-09,Kannika,1
54609,gamma-Hexachlorocyclohexane,2003-09,Kohsoom,1
54610,gamma-Hexachlorocyclohexane,2003-09,Somchair,1
54611,gamma-Hexachlorocyclohexane,2004-01,Busarakhan,1
54612,gamma-Hexachlorocyclohexane,2004-01,Sakda,3
54613,gamma-Hexachlorocyclohexane,2004-02,Boonsri,3
54614,gamma-Hexachlorocyclohexane,2004-02,Chai,2
54615,gamma-Hexachlorocyclohexane,2004-02,Kannika,1
54616,gamma-Hexachlorocyclohexane,2004-02,Somchair,1
54617,gamma-Hexachlorocyclohexane,2004-03,Boonsri,2
54618,gamma-Hexachlorocyclohexane,2004-03,Chai,1
54619,gamma-Hexachlorocyclohexane,2004-03,Kohsoom,1
54620,gamma-Hexachlorocyclohexane,2004-03,Sakda,3
54621,gamma-Hexachlorocyclohexane,2004-04,Kannika,1
54622,gamma-Hexachlorocyclohexane,2004-04,Sakda,1
54623,gamma-Hexachlorocyclohexane,2004-05,Boonsri,6
54624,gamma-Hexachlorocyclohexane,2004-05,Busarakhan,1
54625,gamma-Hexachlorocyclohexane,2004-05,Chai,3
54626,gamma-Hexachlorocyclohexane,2004-05,Kannika,3
54627,gamma-Hexachlorocyclohexane,2004-05,Kohsoom,1
54628,gamma-Hexachlorocyclohexane,2004-05,Sakda,3
54629,gamma-Hexachlorocyclohexane,2004-05,Somchair,1
54630,gamma-Hexachlorocyclohexane,2004-06,Boonsri,3
54631,gamma-Hexachlorocyclohexane,2004-06,Busarakhan,1
54632,gamma-Hexachlorocyclohexane,2004-06,Chai,6
54633,gamma-Hexachlorocyclohexane,2004-06,Kannika,3
54634,gamma-Hexachlorocyclohexane,2004-06,Kohsoom,1
54635,gamma-Hexachlorocyclohexane,2004-06,Sakda,3
54636,gamma-Hexachlorocyclohexane,2004-06,Somchair,1
54637,gamma-Hexachlorocyclohexane,2004-07,Boonsri,4
54638,gamma-Hexachlorocyclohexane,2004-07,Busarakhan,1
54639,gamma-Hexachlorocyclohexane,2004-07,Chai,4
54640,gamma-Hexachlorocyclohexane,2004-07,Kannika,3
54641,gamma-Hexachlorocyclohexane,2004-07,Kohsoom,1
54642,gamma-Hexachlorocyclohexane,2004-07,Sakda,3
54643,gamma-Hexachlorocyclohexane,2004-08,Boonsri,6
54644,gamma-Hexachlorocyclohexane,2004-08,Busarakhan,1
54645,gamma-Hexachlorocyclohexane,2004-08,Chai,6
54646,gamma-Hexachlorocyclohexane,2004-08,Kannika,2
54647,gamma-Hexachlorocyclohexane,2004-08,Kohsoom,1
54648,gamma-Hexachlorocyclohexane,2004-08,Sakda,3
54649,gamma-Hexachlorocyclohexane,2004-08,Somchair,1
54650,gamma-Hexachlorocyclohexane,2004-09,Boonsri,6
54651,gamma-Hexachlorocyclohexane,2004-09,Busarakhan,1
54652,gamma-Hexachlorocyclohexane,2004-09,Chai,6
54653,gamma-Hexachlorocyclohexane,2004-09,Kannika,3
54654,gamma-Hexachlorocyclohexane,2004-09,Kohsoom,1
54655,gamma-Hexachlorocyclohexane,2004-09,Sakda,3
54656,gamma-Hexachlorocyclohexane,2004-09,Somchair,1
54657,gamma-Hexachlorocyclohexane,2004-10,Boonsri,3
54658,gamma-Hexachlorocyclohexane,2004-10,Busarakhan,1
54659,gamma-Hexachlorocyclohexane,2004-10,Chai,6
54660,gamma-Hexachlorocyclohexane,2004-10,Kannika,3
54661,gamma-Hexachlorocyclohexane,2004-10,Kohsoom,1
54662,gamma-Hexachlorocyclohexane,2004-10,Sakda,3
54663,gamma-Hexachlorocyclohexane,2004-10,Somchair,1
54664,gamma-Hexachlorocyclohexane,2004-11,Boonsri,6
54665,gamma-Hexachlorocyclohexane,2004-11,Busarakhan,1
54666,gamma-Hexachlorocyclohexane,2004-11,Chai,6
54667,gamma-Hexachlorocyclohexane,2004-11,Kannika,1
54668,gamma-Hexachlorocyclohexane,2004-11,Kohsoom,1
54669,gamma-Hexachlorocyclohexane,2004-11,Sakda,3
54670,gamma-Hexachlorocyclohexane,2004-11,Somchair,1
54671,gamma-Hexachlorocyclohexane,2004-12,Boonsri,1
54672,gamma-Hexachlorocyclohexane,2004-12,Kohsoom,1
54673,gamma-Hexachlorocyclohexane,2005-01,Boonsri,6
54674,gamma-Hexachlorocyclohexane,2005-01,Busarakhan,1
54675,gamma-Hexachlorocyclohexane,2005-01,Chai,3
54676,gamma-Hexachlorocyclohexane,2005-01,Kannika,3
54677,gamma-Hexachlorocyclohexane,2005-01,Sakda,3
54678,gamma-Hexachlorocyclohexane,2005-01,Somchair,1
54679,gamma-Hexachlorocyclohexane,2005-02,Boonsri,3
54680,gamma-Hexachlorocyclohexane,2005-02,Busarakhan,1
54681,gamma-Hexachlorocyclohexane,2005-02,Chai,6
54682,gamma-Hexachlorocyclohexane,2005-02,Kannika,2
54683,gamma-Hexachlorocyclohexane,2005-02,Kohsoom,1
54684,gamma-Hexachlorocyclohexane,2005-02,Sakda,2
54685,gamma-Hexachlorocyclohexane,2005-02,Somchair,1
54686,gamma-Hexachlorocyclohexane,2005-03,Boonsri,6
54687,gamma-Hexachlorocyclohexane,2005-03,Busarakhan,1
54688,gamma-Hexachlorocyclohexane,2005-03,Chai,6
54689,gamma-Hexachlorocyclohexane,2005-03,Kannika,3
54690,gamma-Hexachlorocyclohexane,2005-03,Kohsoom,1
54691,gamma-Hexachlorocyclohexane,2005-03,Sakda,3
54692,gamma-Hexachlorocyclohexane,2005-03,Somchair,1
54693,gamma-Hexachlorocyclohexane,2005-04,Boonsri,6
54694,gamma-Hexachlorocyclohexane,2005-04,Busarakhan,1
54695,gamma-Hexachlorocyclohexane,2005-04,Chai,6
54696,gamma-Hexachlorocyclohexane,2005-04,Kannika,3
54697,gamma-Hexachlorocyclohexane,2005-04,Kohsoom,1
54698,gamma-Hexachlorocyclohexane,2005-04,Sakda,3
54699,gamma-Hexachlorocyclohexane,2005-04,Somchair,1
54700,gamma-Hexachlorocyclohexane,2005-05,Boonsri,6
54701,gamma-Hexachlorocyclohexane,2005-05,Busarakhan,1
54702,gamma-Hexachlorocyclohexane,2005-05,Chai,6
54703,gamma-Hexachlorocyclohexane,2005-05,Kannika,3
54704,gamma-Hexachlorocyclohexane,2005-05,Kohsoom,1
54705,gamma-Hexachlorocyclohexane,2005-05,Sakda,3
54706,gamma-Hexachlorocyclohexane,2005-05,Somchair,1
54707,gamma-Hexachlorocyclohexane,2005-06,Boonsri,6
54708,gamma-Hexachlorocyclohexane,2005-06,Busarakhan,1
54709,gamma-Hexachlorocyclohexane,2005-06,Chai,6
54710,gamma-Hexachlorocyclohexane,2005-06,Kannika,3
54711,gamma-Hexachlorocyclohexane,2005-06,Sakda,3
54712,gamma-Hexachlorocyclohexane,2005-06,Somchair,1
54713,gamma-Hexachlorocyclohexane,2005-07,Boonsri,6
54714,gamma-Hexachlorocyclohexane,2005-07,Busarakhan,1
54715,gamma-Hexachlorocyclohexane,2005-07,Chai,6
54716,gamma-Hexachlorocyclohexane,2005-07,Kannika,3
54717,gamma-Hexachlorocyclohexane,2005-07,Kohsoom,1
54718,gamma-Hexachlorocyclohexane,2005-07,Sakda,3
54719,gamma-Hexachlorocyclohexane,2005-07,Somchair,1
54720,gamma-Hexachlorocyclohexane,2005-08,Boonsri,6
54721,gamma-Hexachlorocyclohexane,2005-08,Busarakhan,1
54722,gamma-Hexachlorocyclohexane,2005-08,Chai,6
54723,gamma-Hexachlorocyclohexane,2005-08,Kannika,3
54724,gamma-Hexachlorocyclohexane,2005-08,Kohsoom,1
54725,gamma-Hexachlorocyclohexane,2005-08,Sakda,3
54726,gamma-Hexachlorocyclohexane,2005-08,Somchair,1
54727,gamma-Hexachlorocyclohexane,2005-09,Boonsri,6
54728,gamma-Hexachlorocyclohexane,2005-09,Busarakhan,1
54729,gamma-Hexachlorocyclohexane,2005-09,Chai,6
54730,gamma-Hexachlorocyclohexane,2005-09,Kannika,3
54731,gamma-Hexachlorocyclohexane,2005-09,Kohsoom,1
54732,gamma-Hexachlorocyclohexane,2005-09,Sakda,3
54733,gamma-Hexachlorocyclohexane,2005-09,Somchair,1
54734,gamma-Hexachlorocyclohexane,2005-10,Boonsri,5
54735,gamma-Hexachlorocyclohexane,2005-10,Busarakhan,1
54736,gamma-Hexachlorocyclohexane,2005-10,Chai,5
54737,gamma-Hexachlorocyclohexane,2005-10,Kannika,3
54738,gamma-Hexachlorocyclohexane,2005-10,Sakda,3
54739,gamma-Hexachlorocyclohexane,2005-10,Somchair,1
54740,gamma-Hexachlorocyclohexane,2005-11,Boonsri,6
54741,gamma-Hexachlorocyclohexane,2005-11,Busarakhan,1
54742,gamma-Hexachlorocyclohexane,2005-11,Chai,6
54743,gamma-Hexachlorocyclohexane,2005-11,Kannika,3
54744,gamma-Hexachlorocyclohexane,2005-11,Kohsoom,1
54745,gamma-Hexachlorocyclohexane,2005-11,Sakda,3
54746,gamma-Hexachlorocyclohexane,2005-11,Somchair,1
54747,gamma-Hexachlorocyclohexane,2005-12,Boonsri,6
54748,gamma-Hexachlorocyclohexane,2005-12,Busarakhan,1
54749,gamma-Hexachlorocyclohexane,2005-12,Chai,3
54750,gamma-Hexachlorocyclohexane,2005-12,Kohsoom,1
54751,gamma-Hexachlorocyclohexane,2005-12,Sakda,1
54752,gamma-Hexachlorocyclohexane,2005-12,Somchair,1
54753,gamma-Hexachlorocyclohexane,2006-01,Boonsri,2
54754,gamma-Hexachlorocyclohexane,2006-01,Busarakhan,1
54755,gamma-Hexachlorocyclohexane,2006-01,Chai,2
54756,gamma-Hexachlorocyclohexane,2006-01,Kannika,3
54757,gamma-Hexachlorocyclohexane,2006-01,Sakda,3
54758,gamma-Hexachlorocyclohexane,2006-01,Somchair,1
54759,gamma-Hexachlorocyclohexane,2006-02,Boonsri,6
54760,gamma-Hexachlorocyclohexane,2006-02,Busarakhan,1
54761,gamma-Hexachlorocyclohexane,2006-02,Chai,6
54762,gamma-Hexachlorocyclohexane,2006-02,Kannika,2
54763,gamma-Hexachlorocyclohexane,2006-02,Kohsoom,1
54764,gamma-Hexachlorocyclohexane,2006-02,Sakda,2
54765,gamma-Hexachlorocyclohexane,2006-02,Somchair,1
54766,gamma-Hexachlorocyclohexane,2006-03,Boonsri,6
54767,gamma-Hexachlorocyclohexane,2006-03,Busarakhan,1
54768,gamma-Hexachlorocyclohexane,2006-03,Chai,4
54769,gamma-Hexachlorocyclohexane,2006-03,Kannika,1
54770,gamma-Hexachlorocyclohexane,2006-03,Kohsoom,1
54771,gamma-Hexachlorocyclohexane,2006-03,Sakda,1
54772,gamma-Hexachlorocyclohexane,2006-04,Boonsri,5
54773,gamma-Hexachlorocyclohexane,2006-04,Busarakhan,1
54774,gamma-Hexachlorocyclohexane,2006-04,Chai,3
54775,gamma-Hexachlorocyclohexane,2006-04,Kannika,2
