id,chemical,date,year,value
9207,beta-Hexaxchlorocyclohexane,2005-04,2005,0.06961904761904762
9208,beta-Hexaxchlorocyclohexane,2005-05,2005,0.045142857142857144
9209,beta-Hexaxchlorocyclohexane,2005-06,2005,0.12449999999999999
9210,beta-Hexaxchlorocyclohexane,2005-07,2005,0.12304761904761903
9211,beta-Hexaxchlorocyclohexane,2005-08,2005,0.06338095238095239
9212,beta-Hexaxchlorocyclohexane,2005-09,2005,0.10409523809523807
9213,beta-Hexaxchlorocyclohexane,2005-10,2005,0.21792307692307694
9214,beta-Hexaxchlorocyclohexane,2005-11,2005,0.10033333333333334
9215,beta-Hexaxchlorocyclohexane,2005-12,2005,0.14747368421052628
9216,beta-Hexaxchlorocyclohexane,2006-01,2006,0.13057142857142856
9217,beta-Hexaxchlorocyclohexane,2006-02,2006,0.014125000000000002
9218,beta-Hexaxchlorocyclohexane,2006-03,2006,0.03970588235294118
9219,beta-Hexaxchlorocyclohexane,2006-04,2006,0.10864285714285714
9220,beta-Hexaxchlorocyclohexane,2006-05,2006,0.04733333333333334
9221,beta-Hexaxchlorocyclohexane,2006-06,2006,0.02438095238095238
9222,beta-Hexaxchlorocyclohexane,2006-07,2006,0.01671428571428572
9223,beta-Hexaxchlorocyclohexane,2006-08,2006,0.031238095238095245
9224,beta-Hexaxchlorocyclohexane,2006-09,2006,0.03516666666666667
9225,beta-Hexaxchlorocyclohexane,2006-10,2006,0.029125
9226,beta-Hexaxchlorocyclohexane,2006-11,2006,0.03552380952380953
9227,beta-Hexaxchlorocyclohexane,2006-12,2006,0.035666666666666666
9228,beta-Hexaxchlorocyclohexane,2007-01,2007,0.029571428571428575
9229,beta-Hexaxchlorocyclohexane,2007-02,2007,0.0129375
9230,beta-Hexaxchlorocyclohexane,2007-03,2007,0.014095238095238096
9231,beta-Hexaxchlorocyclohexane,2007-04,2007,0.005157894736842106
9232,beta-Hexaxchlorocyclohexane,2007-05,2007,0.006176470588235296
9233,beta-Hexaxchlorocyclohexane,2007-06,2007,0.00577777777777778
9234,beta-Hexaxchlorocyclohexane,2007-07,2007,0.006095238095238095
9235,beta-Hexaxchlorocyclohexane,2007-08,2007,0.005055555555555556
9236,beta-Hexaxchlorocyclohexane,2007-09,2007,0.005000000000000001
9237,beta-Hexaxchlorocyclohexane,2007-10,2007,0.005187500000000001
9238,beta-Hexaxchlorocyclohexane,2007-11,2007,0.005333333333333333
9239,beta-Hexaxchlorocyclohexane,2007-12,2007,0.005000000000000001
9240,gamma-Hexachlorocyclohexane,1998-04,1998,0.0007272727272727273
9241,gamma-Hexachlorocyclohexane,1998-06,1998,0.004000000000000001
9242,gamma-Hexachlorocyclohexane,1999-01,1999,0.017733333333333337
9243,gamma-Hexachlorocyclohexane,1999-02,1999,0.021733333333333337
9244,gamma-Hexachlorocyclohexane,1999-03,1999,0.020440000000000003
9245,gamma-Hexachlorocyclohexane,1999-04,1999,0.019333333333333334
9246,gamma-Hexachlorocyclohexane,1999-05,1999,0.01660666666666667
9247,gamma-Hexachlorocyclohexane,1999-06,1999,0.011230769230769232
9248,gamma-Hexachlorocyclohexane,1999-07,1999,0.0173125
9249,gamma-Hexachlorocyclohexane,1999-08,1999,0.016999999999999998
9250,gamma-Hexachlorocyclohexane,1999-09,1999,0.037142857142857144
9251,gamma-Hexachlorocyclohexane,1999-10,1999,0.23785714285714285
9252,gamma-Hexachlorocyclohexane,1999-11,1999,0.06642857142857143
9253,gamma-Hexachlorocyclohexane,1999-12,1999,0.08357142857142856
9254,gamma-Hexachlorocyclohexane,2000-01,2000,0.04142857142857143
9255,gamma-Hexachlorocyclohexane,2000-02,2000,0.029333333333333336
9256,gamma-Hexachlorocyclohexane,2000-03,2000,0.02266666666666667
9257,gamma-Hexachlorocyclohexane,2000-04,2000,0.03066666666666667
9258,gamma-Hexachlorocyclohexane,2000-05,2000,0.010666666666666666
9259,gamma-Hexachlorocyclohexane,2000-06,2000,0.11400000000000003
9260,gamma-Hexachlorocyclohexane,2001-01,2001,0.3291666666666666
9261,gamma-Hexachlorocyclohexane,2001-02,2001,0.22333333333333336
9262,gamma-Hexachlorocyclohexane,2001-03,2001,0.25000000000000006
9263,gamma-Hexachlorocyclohexane,2001-04,2001,0.2253333333333333
9264,gamma-Hexachlorocyclohexane,2001-05,2001,0.04461538461538462
9265,gamma-Hexachlorocyclohexane,2001-06,2001,0.016533333333333334
9266,gamma-Hexachlorocyclohexane,2001-07,2001,0.01
9267,gamma-Hexachlorocyclohexane,2001-08,2001,0.018727272727272735
9268,gamma-Hexachlorocyclohexane,2001-10,2001,0.02
9269,gamma-Hexachlorocyclohexane,2001-11,2001,0.0175
9270,gamma-Hexachlorocyclohexane,2001-12,2001,0.02
9271,gamma-Hexachlorocyclohexane,2002-03,2002,0.05909090909090909
9272,gamma-Hexachlorocyclohexane,2002-04,2002,0.016666666666666666
9273,gamma-Hexachlorocyclohexane,2002-05,2002,0.012
9274,gamma-Hexachlorocyclohexane,2002-06,2002,0.041500000000000016
9275,gamma-Hexachlorocyclohexane,2002-08,2002,0.01
9276,gamma-Hexachlorocyclohexane,2002-09,2002,0.004285714285714286
9277,gamma-Hexachlorocyclohexane,2002-10,2002,0.005357142857142857
9278,gamma-Hexachlorocyclohexane,2002-11,2002,0.015833333333333335
9279,gamma-Hexachlorocyclohexane,2002-12,2002,0.01333333333333333
9280,gamma-Hexachlorocyclohexane,2003-01,2003,0.005999999999999999
9281,gamma-Hexachlorocyclohexane,2003-02,2003,0.02577777777777778
9282,gamma-Hexachlorocyclohexane,2003-03,2003,0.008400000000000001
9283,gamma-Hexachlorocyclohexane,2003-08,2003,0.0012500000000000002
9284,gamma-Hexachlorocyclohexane,2003-09,2003,0.00425
9285,gamma-Hexachlorocyclohexane,2004-01,2004,0.0
9286,gamma-Hexachlorocyclohexane,2004-02,2004,0.0
9287,gamma-Hexachlorocyclohexane,2004-03,2004,0.0
9288,gamma-Hexachlorocyclohexane,2004-04,2004,0.021500000000000002
9289,gamma-Hexachlorocyclohexane,2004-05,2004,0.04200000000000001
9290,gamma-Hexachlorocyclohexane,2004-06,2004,0.0811111111111111
9291,gamma-Hexachlorocyclohexane,2004-07,2004,0.030375
9292,gamma-Hexachlorocyclohexane,2004-08,2004,0.032600000000000004
9293,gamma-Hexachlorocyclohexane,2004-09,2004,0.05038095238095238
9294,gamma-Hexachlorocyclohexane,2004-10,2004,0.04222222222222224
9295,gamma-Hexachlorocyclohexane,2004-11,2004,0.03457894736842106
9296,gamma-Hexachlorocyclohexane,2004-12,2004,0.016
9297,gamma-Hexachlorocyclohexane,2005-01,2005,0.1151176470588235
9298,gamma-Hexachlorocyclohexane,2005-02,2005,0.068
9299,gamma-Hexachlorocyclohexane,2005-03,2005,0.06857142857142857
9300,gamma-Hexachlorocyclohexane,2005-04,2005,0.09147619047619049
9301,gamma-Hexachlorocyclohexane,2005-05,2005,0.04752380952380953
9302,gamma-Hexachlorocyclohexane,2005-06,2005,0.11040000000000003
9303,gamma-Hexachlorocyclohexane,2005-07,2005,0.10180952380952378
9304,gamma-Hexachlorocyclohexane,2005-08,2005,0.060809523809523834
9305,gamma-Hexachlorocyclohexane,2005-09,2005,0.09790476190476188
9306,gamma-Hexachlorocyclohexane,2005-10,2005,0.1608333333333333
9307,gamma-Hexachlorocyclohexane,2005-11,2005,0.09685714285714285
9308,gamma-Hexachlorocyclohexane,2005-12,2005,0.11292307692307692
9309,gamma-Hexachlorocyclohexane,2006-01,2006,0.07308333333333332
9310,gamma-Hexachlorocyclohexane,2006-02,2006,0.035736842105263164
9311,gamma-Hexachlorocyclohexane,2006-03,2006,0.03228571428571429
9312,gamma-Hexachlorocyclohexane,2006-04,2006,0.09286666666666665
9313,gamma-Hexachlorocyclohexane,2006-05,2006,0.04512500000000001
9314,gamma-Hexachlorocyclohexane,2006-06,2006,0.03258823529411765
9315,gamma-Hexachlorocyclohexane,2006-07,2006,0.020095238095238097
9316,gamma-Hexachlorocyclohexane,2006-08,2006,0.019333333333333338
9317,gamma-Hexachlorocyclohexane,2006-09,2006,0.03255555555555556
9318,gamma-Hexachlorocyclohexane,2006-10,2006,0.03693750000000001
9319,gamma-Hexachlorocyclohexane,2006-11,2006,0.02842857142857143
9320,gamma-Hexachlorocyclohexane,2006-12,2006,0.02244444444444445
9321,gamma-Hexachlorocyclohexane,2007-01,2007,0.013900000000000001
9322,gamma-Hexachlorocyclohexane,2007-02,2007,0.011000000000000001
9323,gamma-Hexachlorocyclohexane,2007-03,2007,0.00866666666666667
9324,gamma-Hexachlorocyclohexane,2007-04,2007,0.005578947368421054
9325,gamma-Hexachlorocyclohexane,2007-05,2007,0.005705882352941178
9326,gamma-Hexachlorocyclohexane,2007-06,2007,0.0055555555555555575
9327,gamma-Hexachlorocyclohexane,2007-07,2007,0.010761904761904762
9328,gamma-Hexachlorocyclohexane,2007-08,2007,0.007388888888888891
9329,gamma-Hexachlorocyclohexane,2007-09,2007,0.010000000000000002
9330,gamma-Hexachlorocyclohexane,2007-10,2007,0.009875000000000002
9331,gamma-Hexachlorocyclohexane,2007-11,2007,0.013000000000000003
9332,gamma-Hexachlorocyclohexane,2007-12,2007,0.0065000000000000014
9333,gamma-Hexachlorocyclohexane,2008-01,2008,0.04
9334,gamma-Hexachlorocyclohexane,2008-02,2008,0.04
9335,gamma-Hexachlorocyclohexane,2008-03,2008,0.04
9336,gamma-Hexachlorocyclohexane,2008-04,2008,0.04
9337,gamma-Hexachlorocyclohexane,2008-05,2008,0.04444444444444444
9338,gamma-Hexachlorocyclohexane,2008-06,2008,0.04
9339,gamma-Hexachlorocyclohexane,2008-07,2008,0.04000000000000001
9340,gamma-Hexachlorocyclohexane,2008-08,2008,0.04
9341,gamma-Hexachlorocyclohexane,2008-09,2008,0.039999999999999994
9342,gamma-Hexachlorocyclohexane,2008-10,2008,0.04
9343,gamma-Hexachlorocyclohexane,2008-11,2008,0.04
9344,gamma-Hexachlorocyclohexane,2008-12,2008,0.039999999999999994
9345,gamma-Hexachlorocyclohexane,2009-01,2009,0.00925
9346,gamma-Hexachlorocyclohexane,2009-02,2009,0.008785714285714284
9347,gamma-Hexachlorocyclohexane,2009-03,2009,0.008933333333333333
9348,gamma-Hexachlorocyclohexane,2009-04,2009,0.008266666666666665
9349,gamma-Hexachlorocyclohexane,2009-05,2009,0.008266666666666665
9350,gamma-Hexachlorocyclohexane,2009-06,2009,0.010933333333333331
9351,gamma-Hexachlorocyclohexane,2009-07,2009,0.010875
9352,gamma-Hexachlorocyclohexane,2009-08,2009,0.007599999999999998
9353,gamma-Hexachlorocyclohexane,2009-09,2009,0.0244
9354,gamma-Hexachlorocyclohexane,2009-10,2009,0.02266666666666667
9355,gamma-Hexachlorocyclohexane,2009-11,2009,0.0088
9356,gamma-Hexachlorocyclohexane,2009-12,2009,0.001
9357,gamma-Hexachlorocyclohexane,2010-01,2010,0.0406
9358,gamma-Hexachlorocyclohexane,2010-02,2010,0.03746666666666667
9359,gamma-Hexachlorocyclohexane,2010-03,2010,0.04608333333333333
9360,gamma-Hexachlorocyclohexane,2010-04,2010,0.03746666666666666
9361,gamma-Hexachlorocyclohexane,2010-05,2010,0.03746666666666667
9362,gamma-Hexachlorocyclohexane,2010-06,2010,0.03746666666666666
9363,gamma-Hexachlorocyclohexane,2010-07,2010,0.03746666666666666
9364,gamma-Hexachlorocyclohexane,2010-08,2010,0.03746666666666667
9365,gamma-Hexachlorocyclohexane,2010-09,2010,0.04608333333333334
9366,gamma-Hexachlorocyclohexane,2010-10,2010,0.03746666666666667
9367,gamma-Hexachlorocyclohexane,2010-11,2010,0.049999999999999996
9368,gamma-Hexachlorocyclohexane,2010-12,2010,0.049999999999999996
9369,gamma-Hexachlorocyclohexane,2012-01,2012,0.0
9370,gamma-Hexachlorocyclohexane,2012-02,2012,0.0
9371,gamma-Hexachlorocyclohexane,2012-03,2012,0.0
9372,gamma-Hexachlorocyclohexane,2012-04,2012,0.0
9373,gamma-Hexachlorocyclohexane,2012-05,2012,0.0
9374,gamma-Hexachlorocyclohexane,2012-06,2012,0.0
9375,gamma-Hexachlorocyclohexane,2012-07,2012,0.0
9376,gamma-Hexachlorocyclohexane,2012-08,2012,0.0
9377,gamma-Hexachlorocyclohexane,2012-09,2012,0.0
9378,gamma-Hexachlorocyclohexane,2012-10,2012,0.0
9379,gamma-Hexachlorocyclohexane,2012-11,2012,0.0
9380,gamma-Hexachlorocyclohexane,2012-12,2012,0.0
9381,gamma-Hexachlorocyclohexane,2013-01,2013,0.0
9382,gamma-Hexachlorocyclohexane,2013-02,2013,0.0
9383,gamma-Hexachlorocyclohexane,2013-03,2013,0.0
9384,gamma-Hexachlorocyclohexane,2013-04,2013,0.0
9385,gamma-Hexachlorocyclohexane,2013-05,2013,0.0
9386,gamma-Hexachlorocyclohexane,2013-06,2013,0.0
9387,gamma-Hexachlorocyclohexane,2013-07,2013,0.0
9388,gamma-Hexachlorocyclohexane,2013-08,2013,0.0
9389,gamma-Hexachlorocyclohexane,2013-09,2013,0.0
9390,gamma-Hexachlorocyclohexane,2013-10,2013,0.0
9391,gamma-Hexachlorocyclohexane,2013-11,2013,0.0
9392,gamma-Hexachlorocyclohexane,2013-12,2013,0.0
9393,gamma-Hexachlorocyclohexane,2014-01,2014,0.0
9394,gamma-Hexachlorocyclohexane,2014-02,2014,0.0
9395,gamma-Hexachlorocyclohexane,2014-03,2014,0.0
9396,gamma-Hexachlorocyclohexane,2014-04,2014,0.0
9397,gamma-Hexachlorocyclohexane,2014-05,2014,0.0
9398,gamma-Hexachlorocyclohexane,2014-06,2014,0.0
9399,gamma-Hexachlorocyclohexane,2014-07,2014,0.0
9400,gamma-Hexachlorocyclohexane,2014-08,2014,0.0
9401,gamma-Hexachlorocyclohexane,2014-09,2014,0.0
9402,gamma-Hexachlorocyclohexane,2014-10,2014,0.0
9403,gamma-Hexachlorocyclohexane,2014-11,2014,0.0
9404,gamma-Hexachlorocyclohexane,2014-12,2014,0.0
9405,gamma-Hexachlorocyclohexane,2015-01,2015,0.0
9406,gamma-Hexachlorocyclohexane,2015-02,2015,0.0
9407,gamma-Hexachlorocyclohexane,2015-03,2015,0.0
9408,gamma-Hexachlorocyclohexane,2015-04,2015,0.0
9409,gamma-Hexachlorocyclohexane,2015-05,2015,0.0
9410,gamma-Hexachlorocyclohexane,2015-06,2015,0.0
9411,gamma-Hexachlorocyclohexane,2015-07,2015,0.0
9412,gamma-Hexachlorocyclohexane,2015-08,2015,0.0
9413,gamma-Hexachlorocyclohexane,2015-09,2015,0.0
9414,gamma-Hexachlorocyclohexane,2015-10,2015,0.0
9415,gamma-Hexachlorocyclohexane,2015-11,2015,0.0
9416,gamma-Hexachlorocyclohexane,2015-12,2015,0.0
9417,gamma-Hexachlorocyclohexane,2016-01,2016,0.0
9418,gamma-Hexachlorocyclohexane,2016-02,2016,0.0
9419,gamma-Hexachlorocyclohexane,2016-03,2016,0.0
9420,gamma-Hexachlorocyclohexane,2016-04,2016,0.0
9421,gamma-Hexachlorocyclohexane,2016-05,2016,0.0
9422,gamma-Hexachlorocyclohexane,2016-06,2016,0.0
9423,gamma-Hexachlorocyclohexane,2016-07,2016,0.0
9424,gamma-Hexachlorocyclohexane,2016-08,2016,0.0
9425,gamma-Hexachlorocyclohexane,2016-09,2016,0.0
9426,gamma-Hexachlorocyclohexane,2016-10,2016,0.0
9427,gamma-Hexachlorocyclohexane,2016-11,2016,0.0
9428,gamma-Hexachlorocyclohexane,2016-12,2016,0.0
9429,"p,p-DDD",2005-01,2005,0.18055555555555555
9430,"p,p-DDD",2005-02,2005,0.19100000000000003
9431,"p,p-DDD",2005-03,2005,0.09766666666666668
9432,"p,p-DDD",2005-04,2005,0.08404761904761908
9433,"p,p-DDD",2005-05,2005,0.09842857142857143
9434,"p,p-DDD",2005-06,2005,0.19735000000000003
9435,"p,p-DDD",2005-07,2005,0.1846666666666667
9436,"p,p-DDD",2005-08,2005,0.08804761904761904
9437,"p,p-DDD",2005-09,2005,0.11104761904761906
9438,"p,p-DDD",2005-10,2005,0.26559999999999995
9439,"p,p-DDD",2005-11,2005,0.26295238095238094
9440,"p,p-DDD",2005-12,2005,0.35876470588235293
9441,"p,p-DDD",2006-01,2006,0.24813333333333334
9442,"p,p-DDD",2006-02,2006,0.033666666666666664
9443,"p,p-DDD",2006-03,2006,0.027499999999999997
9444,"p,p-DDD",2006-04,2006,0.019
9445,"p,p-DDD",2006-05,2006,0.03736363636363637
9446,"p,p-DDD",2006-06,2006,0.043047619047619064
9447,"p,p-DDD",2006-07,2006,0.04327777777777778
9448,"p,p-DDD",2006-08,2006,0.02804761904761905
9449,"p,p-DDD",2006-09,2006,0.04877777777777779
9450,"p,p-DDD",2006-10,2006,0.0453125
9451,"p,p-DDD",2006-11,2006,0.02809523809523811
9452,"p,p-DDD",2006-12,2006,0.03961111111111112
9453,"p,p-DDD",2007-01,2007,0.04195238095238097
9454,"p,p-DDD",2007-02,2007,0.027937500000000004
9455,"p,p-DDD",2007-03,2007,0.02328571428571429
9456,"p,p-DDD",2007-04,2007,0.006894736842105265
9457,"p,p-DDD",2007-05,2007,0.006176470588235296
9458,"p,p-DDD",2007-06,2007,0.011055555555555558
9459,"p,p-DDD",2007-07,2007,0.017476190476190482
9460,"p,p-DDD",2007-08,2007,0.01205555555555556
9461,"p,p-DDD",2007-09,2007,0.009500000000000001
9462,"p,p-DDD",2007-10,2007,0.019125000000000003
9463,"p,p-DDD",2007-11,2007,0.017277777777777777
9464,"p,p-DDD",2007-12,2007,0.006777777777777779
9465,"p,p-DDE",2005-01,2005,0.09944444444444445
9466,"p,p-DDE",2005-02,2005,0.018111111111111113
9467,"p,p-DDE",2005-03,2005,0.03133333333333334
9468,"p,p-DDE",2005-04,2005,0.023600000000000003
9469,"p,p-DDE",2005-05,2005,0.052047619047619044
9470,"p,p-DDE",2005-06,2005,0.08064999999999999
9471,"p,p-DDE",2005-07,2005,0.06519047619047619
9472,"p,p-DDE",2005-08,2005,0.02038095238095239
9473,"p,p-DDE",2005-09,2005,0.024523809523809524
9474,"p,p-DDE",2005-10,2005,0.08594444444444443
9475,"p,p-DDE",2005-11,2005,0.0768
9476,"p,p-DDE",2005-12,2005,0.07266666666666667
9477,"p,p-DDE",2006-01,2006,0.08485000000000001
9478,"p,p-DDE",2006-02,2006,0.019062500000000003
9479,"p,p-DDE",2006-03,2006,0.011916666666666671
9480,"p,p-DDE",2006-04,2006,0.01642105263157895
9481,"p,p-DDE",2006-05,2006,0.023400000000000004
9482,"p,p-DDE",2006-06,2006,0.014500000000000002
9483,"p,p-DDE",2006-07,2006,0.021285714285714293
9484,"p,p-DDE",2006-08,2006,0.013857142857142861
9485,"p,p-DDE",2006-09,2006,0.02188888888888889
9486,"p,p-DDE",2006-10,2006,0.021500000000000002
9487,"p,p-DDE",2006-11,2006,0.016571428571428577
9488,"p,p-DDE",2006-12,2006,0.013500000000000005
9489,"p,p-DDE",2007-01,2007,0.011000000000000005
9490,"p,p-DDE",2007-02,2007,0.010125000000000002
9491,"p,p-DDE",2007-03,2007,0.007047619047619048
9492,"p,p-DDE",2007-04,2007,0.005105263157894738
9493,"p,p-DDE",2007-05,2007,0.006823529411764708
9494,"p,p-DDE",2007-06,2007,0.005000000000000001
9495,"p,p-DDE",2007-07,2007,0.00661904761904762
9496,"p,p-DDE",2007-08,2007,0.005833333333333335
9497,"p,p-DDE",2007-09,2007,0.00588888888888889
9498,"p,p-DDE",2007-10,2007,0.006250000000000002
9499,"p,p-DDE",2007-11,2007,0.0055555555555555575
9500,"p,p-DDE",2007-12,2007,0.005055555555555556
9501,"p,p-DDT",1998-04,1998,0.007000000000000001
9502,"p,p-DDT",1998-05,1998,0.0
9503,"p,p-DDT",1998-06,1998,0.0
9504,"p,p-DDT",1998-07,1998,0.0
9505,"p,p-DDT",1999-01,1999,0.08265333333333334
9506,"p,p-DDT",1999-02,1999,0.04533333333333334
9507,"p,p-DDT",1999-03,1999,0.13854666666666668
9508,"p,p-DDT",1999-04,1999,0.004916666666666667
9509,"p,p-DDT",1999-05,1999,0.028384615384615394
9510,"p,p-DDT",1999-06,1999,0.02714285714285714
9511,"p,p-DDT",1999-07,1999,0.03725
9512,"p,p-DDT",1999-08,1999,0.095
9513,"p,p-DDT",1999-09,1999,0.19214285714285717
9514,"p,p-DDT",1999-10,1999,0.25785714285714284
9515,"p,p-DDT",1999-11,1999,0.5207142857142858
9516,"p,p-DDT",1999-12,1999,0.4064285714285714
9517,"p,p-DDT",2000-01,2000,0.10500000000000001
9518,"p,p-DDT",2000-02,2000,0.018000000000000006
9519,"p,p-DDT",2000-03,2000,0.015333333333333336
9520,"p,p-DDT",2000-04,2000,0.016000000000000004
9521,"p,p-DDT",2000-05,2000,0.025833333333333337
9522,"p,p-DDT",2000-06,2000,0.26466666666666666
9523,"p,p-DDT",2001-01,2001,0.3418181818181818
9524,"p,p-DDT",2001-02,2001,0.11583333333333334
9525,"p,p-DDT",2001-03,2001,0.8033333333333332
9526,"p,p-DDT",2001-04,2001,0.46933333333333327
9527,"p,p-DDT",2001-05,2001,0.09984615384615385
9528,"p,p-DDT",2001-06,2001,0.044000000000000004
9529,"p,p-DDT",2001-07,2001,0.011142857142857144
9530,"p,p-DDT",2001-08,2001,0.030000000000000006
9531,"p,p-DDT",2001-10,2001,0.0225
9532,"p,p-DDT",2001-11,2001,0.03454545454545455
9533,"p,p-DDT",2001-12,2001,0.016666666666666666
9534,"p,p-DDT",2002-03,2002,0.06758823529411764
9535,"p,p-DDT",2002-04,2002,0.0642857142857143
9536,"p,p-DDT",2002-05,2002,0.0105
9537,"p,p-DDT",2002-06,2002,0.0
9538,"p,p-DDT",2002-09,2002,0.00375
