id,chemical,year,location,value
46138,Total dissolved salts,2007-09,Kohsoom,331.0
46139,Total dissolved salts,2007-09,Sakda,261.6666666666667
46140,Total dissolved salts,2007-09,Somchair,499.0
46141,Total dissolved salts,2007-10,Boonsri,265.0
46142,Total dissolved salts,2007-10,Busarakhan,341.0
46143,Total dissolved salts,2007-10,Chai,288.6666666666667
46144,Total dissolved salts,2007-10,Kannika,300.3333333333333
46145,Total dissolved salts,2007-10,Kohsoom,471.0
46146,Total dissolved salts,2007-10,Sakda,286.0
46147,Total dissolved salts,2007-10,Somchair,402.0
46148,Total dissolved salts,2007-11,Boonsri,340.25
46149,Total dissolved salts,2007-11,Busarakhan,402.0
46150,Total dissolved salts,2007-11,Chai,316.6666666666667
46151,Total dissolved salts,2007-11,Kannika,303.6666666666667
46152,Total dissolved salts,2007-11,Kohsoom,413.0
46153,Total dissolved salts,2007-11,Sakda,293.3333333333333
46154,Total dissolved salts,2007-11,Somchair,453.0
46155,Total dissolved salts,2007-12,Boonsri,274.3333333333333
46156,Total dissolved salts,2007-12,Busarakhan,389.0
46157,Total dissolved salts,2007-12,Chai,288.0
46158,Total dissolved salts,2007-12,Kannika,319.0
46159,Total dissolved salts,2007-12,Kohsoom,422.0
46160,Total dissolved salts,2007-12,Sakda,306.3333333333333
46161,Total dissolved salts,2007-12,Somchair,447.0
46162,Total dissolved salts,2008-01,Boonsri,274.5
46163,Total dissolved salts,2008-01,Chai,276.3333333333333
46164,Total dissolved salts,2008-01,Kannika,318.3333333333333
46165,Total dissolved salts,2008-01,Kohsoom,457.0
46166,Total dissolved salts,2008-01,Sakda,263.6666666666667
46167,Total dissolved salts,2008-02,Boonsri,310.5
46168,Total dissolved salts,2008-02,Busarakhan,459.0
46169,Total dissolved salts,2008-02,Chai,369.3333333333333
46170,Total dissolved salts,2008-02,Kohsoom,432.0
46171,Total dissolved salts,2008-02,Sakda,364.0
46172,Total dissolved salts,2008-02,Somchair,456.0
46173,Total dissolved salts,2008-03,Boonsri,267.0
46174,Total dissolved salts,2008-03,Busarakhan,306.0
46175,Total dissolved salts,2008-03,Chai,291.5
46176,Total dissolved salts,2008-03,Kannika,368.3333333333333
46177,Total dissolved salts,2008-03,Kohsoom,388.0
46178,Total dissolved salts,2008-03,Sakda,309.3333333333333
46179,Total dissolved salts,2008-03,Somchair,433.0
46180,Total dissolved salts,2008-04,Chai,249.33333333333334
46181,Total dissolved salts,2008-04,Kannika,290.3333333333333
46182,Total dissolved salts,2008-04,Sakda,315.3333333333333
46183,Total dissolved salts,2008-05,Boonsri,235.33333333333334
46184,Total dissolved salts,2008-05,Busarakhan,364.0
46185,Total dissolved salts,2008-05,Chai,240.33333333333334
46186,Total dissolved salts,2008-05,Kannika,264.3333333333333
46187,Total dissolved salts,2008-05,Kohsoom,345.0
46188,Total dissolved salts,2008-05,Sakda,262.0
46189,Total dissolved salts,2008-05,Somchair,460.5
46190,Total dissolved salts,2008-06,Boonsri,226.33333333333334
46191,Total dissolved salts,2008-06,Busarakhan,254.0
46192,Total dissolved salts,2008-06,Chai,246.22222222222223
46193,Total dissolved salts,2008-06,Kannika,248.66666666666666
46194,Total dissolved salts,2008-06,Kohsoom,292.0
46195,Total dissolved salts,2008-06,Sakda,238.33333333333334
46196,Total dissolved salts,2008-06,Somchair,276.0
46197,Total dissolved salts,2008-07,Boonsri,237.0
46198,Total dissolved salts,2008-07,Busarakhan,337.0
46199,Total dissolved salts,2008-07,Chai,261.6666666666667
46200,Total dissolved salts,2008-07,Kannika,261.6666666666667
46201,Total dissolved salts,2008-07,Kohsoom,355.0
46202,Total dissolved salts,2008-07,Sakda,261.0
46203,Total dissolved salts,2008-07,Somchair,343.0
46204,Total dissolved salts,2008-08,Boonsri,236.75
46205,Total dissolved salts,2008-08,Busarakhan,325.0
46206,Total dissolved salts,2008-08,Chai,240.16666666666666
46207,Total dissolved salts,2008-08,Kannika,271.3333333333333
46208,Total dissolved salts,2008-08,Kohsoom,346.0
46209,Total dissolved salts,2008-08,Sakda,273.0
46210,Total dissolved salts,2008-08,Somchair,318.0
46211,Total dissolved salts,2008-09,Boonsri,237.57142857142858
46212,Total dissolved salts,2008-09,Busarakhan,541.0
46213,Total dissolved salts,2008-09,Chai,261.1666666666667
46214,Total dissolved salts,2008-09,Kannika,271.0
46215,Total dissolved salts,2008-09,Kohsoom,346.0
46216,Total dissolved salts,2008-09,Sakda,259.3333333333333
46217,Total dissolved salts,2008-09,Somchair,355.0
46218,Total dissolved salts,2008-10,Boonsri,261.4166666666667
46219,Total dissolved salts,2008-10,Busarakhan,332.0
46220,Total dissolved salts,2008-10,Chai,284.5
46221,Total dissolved salts,2008-10,Kannika,271.6666666666667
46222,Total dissolved salts,2008-10,Kohsoom,336.0
46223,Total dissolved salts,2008-10,Sakda,271.0
46224,Total dissolved salts,2008-10,Somchair,313.0
46225,Total dissolved salts,2008-11,Boonsri,289.3333333333333
46226,Total dissolved salts,2008-11,Busarakhan,341.0
46227,Total dissolved salts,2008-11,Chai,312.8333333333333
46228,Total dissolved salts,2008-11,Kannika,314.3333333333333
46229,Total dissolved salts,2008-11,Kohsoom,362.0
46230,Total dissolved salts,2008-11,Sakda,311.6666666666667
46231,Total dissolved salts,2008-11,Somchair,397.0
46232,Total dissolved salts,2008-12,Boonsri,272.6666666666667
46233,Total dissolved salts,2008-12,Busarakhan,371.5
46234,Total dissolved salts,2008-12,Chai,344.6666666666667
46235,Total dissolved salts,2008-12,Kannika,317.3333333333333
46236,Total dissolved salts,2008-12,Kohsoom,392.0
46237,Total dissolved salts,2008-12,Sakda,311.6666666666667
46238,Total dissolved salts,2008-12,Somchair,432.0
46239,Total dissolved salts,2009-01,Achara,206.0
46240,Total dissolved salts,2009-01,Boonsri,260.75
46241,Total dissolved salts,2009-01,Busarakhan,772.0
46242,Total dissolved salts,2009-01,Chai,295.0
46243,Total dissolved salts,2009-01,Decha,234.0
46244,Total dissolved salts,2009-01,Kannika,304.6666666666667
46245,Total dissolved salts,2009-01,Kohsoom,458.0
46246,Total dissolved salts,2009-01,Sakda,303.6666666666667
46247,Total dissolved salts,2009-01,Somchair,496.0
46248,Total dissolved salts,2009-01,Tansanee,1053.0
46249,Total dissolved salts,2009-02,Achara,119.0
46250,Total dissolved salts,2009-02,Boonsri,234.5
46251,Total dissolved salts,2009-02,Busarakhan,519.0
46252,Total dissolved salts,2009-02,Chai,289.3333333333333
46253,Total dissolved salts,2009-02,Kannika,285.0
46254,Total dissolved salts,2009-02,Kohsoom,379.0
46255,Total dissolved salts,2009-02,Sakda,281.0
46256,Total dissolved salts,2009-02,Somchair,455.0
46257,Total dissolved salts,2009-02,Tansanee,1027.0
46258,Total dissolved salts,2009-03,Achara,236.0
46259,Total dissolved salts,2009-03,Boonsri,233.16666666666666
46260,Total dissolved salts,2009-03,Busarakhan,332.0
46261,Total dissolved salts,2009-03,Chai,265.1666666666667
46262,Total dissolved salts,2009-03,Decha,360.0
46263,Total dissolved salts,2009-03,Kannika,258.0
46264,Total dissolved salts,2009-03,Kohsoom,338.0
46265,Total dissolved salts,2009-03,Sakda,262.0
46266,Total dissolved salts,2009-03,Somchair,364.0
46267,Total dissolved salts,2009-03,Tansanee,1003.2
46268,Total dissolved salts,2009-04,Achara,150.0
46269,Total dissolved salts,2009-04,Boonsri,257.8333333333333
46270,Total dissolved salts,2009-04,Busarakhan,350.0
46271,Total dissolved salts,2009-04,Chai,269.0
46272,Total dissolved salts,2009-04,Decha,366.0
46273,Total dissolved salts,2009-04,Kannika,272.0
46274,Total dissolved salts,2009-04,Kohsoom,387.0
46275,Total dissolved salts,2009-04,Sakda,269.0
46276,Total dissolved salts,2009-04,Somchair,432.0
46277,Total dissolved salts,2009-04,Tansanee,733.0
46278,Total dissolved salts,2009-05,Achara,199.0
46279,Total dissolved salts,2009-05,Boonsri,248.66666666666666
46280,Total dissolved salts,2009-05,Busarakhan,366.0
46281,Total dissolved salts,2009-05,Chai,240.0
46282,Total dissolved salts,2009-05,Decha,300.0
46283,Total dissolved salts,2009-05,Kannika,260.3333333333333
46284,Total dissolved salts,2009-05,Kohsoom,341.0
46285,Total dissolved salts,2009-05,Sakda,257.0
46286,Total dissolved salts,2009-05,Somchair,327.0
46287,Total dissolved salts,2009-05,Tansanee,682.8
46288,Total dissolved salts,2009-06,Achara,201.0
46289,Total dissolved salts,2009-06,Boonsri,217.5
46290,Total dissolved salts,2009-06,Busarakhan,269.0
46291,Total dissolved salts,2009-06,Chai,224.66666666666666
46292,Total dissolved salts,2009-06,Decha,624.0
46293,Total dissolved salts,2009-06,Kannika,245.66666666666666
46294,Total dissolved salts,2009-06,Kohsoom,313.0
46295,Total dissolved salts,2009-06,Sakda,242.0
46296,Total dissolved salts,2009-06,Somchair,332.0
46297,Total dissolved salts,2009-06,Tansanee,597.4
46298,Total dissolved salts,2009-07,Achara,174.0
46299,Total dissolved salts,2009-07,Boonsri,220.5
46300,Total dissolved salts,2009-07,Busarakhan,271.0
46301,Total dissolved salts,2009-07,Chai,221.16666666666666
46302,Total dissolved salts,2009-07,Decha,272.0
46303,Total dissolved salts,2009-07,Kannika,230.33333333333334
46304,Total dissolved salts,2009-07,Kohsoom,349.0
46305,Total dissolved salts,2009-07,Sakda,479.0
46306,Total dissolved salts,2009-07,Somchair,297.0
46307,Total dissolved salts,2009-07,Tansanee,850.0
46308,Total dissolved salts,2009-08,Achara,188.0
46309,Total dissolved salts,2009-08,Boonsri,247.0
46310,Total dissolved salts,2009-08,Busarakhan,246.0
46311,Total dissolved salts,2009-08,Chai,252.5
46312,Total dissolved salts,2009-08,Decha,476.0
46313,Total dissolved salts,2009-08,Kannika,219.0
46314,Total dissolved salts,2009-08,Kohsoom,287.0
46315,Total dissolved salts,2009-08,Sakda,538.6666666666666
46316,Total dissolved salts,2009-08,Somchair,274.0
46317,Total dissolved salts,2009-08,Tansanee,871.2
46318,Total dissolved salts,2009-09,Achara,176.0
46319,Total dissolved salts,2009-09,Boonsri,236.33333333333334
46320,Total dissolved salts,2009-09,Busarakhan,237.0
46321,Total dissolved salts,2009-09,Chai,238.66666666666666
46322,Total dissolved salts,2009-09,Decha,300.0
46323,Total dissolved salts,2009-09,Kannika,239.4
46324,Total dissolved salts,2009-09,Kohsoom,392.0
46325,Total dissolved salts,2009-09,Sakda,232.0
46326,Total dissolved salts,2009-09,Somchair,239.0
46327,Total dissolved salts,2009-09,Tansanee,781.6
46328,Total dissolved salts,2009-10,Achara,184.0
46329,Total dissolved salts,2009-10,Boonsri,251.66666666666666
46330,Total dissolved salts,2009-10,Busarakhan,321.0
46331,Total dissolved salts,2009-10,Chai,233.33333333333334
46332,Total dissolved salts,2009-10,Kannika,226.33333333333334
46333,Total dissolved salts,2009-10,Kohsoom,313.0
46334,Total dissolved salts,2009-10,Sakda,232.33333333333334
46335,Total dissolved salts,2009-10,Somchair,322.0
46336,Total dissolved salts,2009-10,Tansanee,828.8
46337,Total dissolved salts,2009-11,Achara,218.0
46338,Total dissolved salts,2009-11,Boonsri,251.0
46339,Total dissolved salts,2009-11,Busarakhan,291.0
46340,Total dissolved salts,2009-11,Chai,253.88888888888889
46341,Total dissolved salts,2009-11,Decha,286.0
46342,Total dissolved salts,2009-11,Kannika,266.6666666666667
46343,Total dissolved salts,2009-11,Kohsoom,295.0
46344,Total dissolved salts,2009-11,Sakda,268.0
46345,Total dissolved salts,2009-11,Somchair,342.0
46346,Total dissolved salts,2009-11,Tansanee,618.1
46347,Total dissolved salts,2009-12,Achara,159.0
46348,Total dissolved salts,2009-12,Boonsri,233.33333333333334
46349,Total dissolved salts,2009-12,Busarakhan,305.0
46350,Total dissolved salts,2009-12,Chai,253.22222222222223
46351,Total dissolved salts,2009-12,Decha,370.0
46352,Total dissolved salts,2009-12,Kannika,257.6666666666667
46353,Total dissolved salts,2009-12,Kohsoom,339.0
46354,Total dissolved salts,2009-12,Sakda,255.33333333333334
46355,Total dissolved salts,2009-12,Somchair,334.0
46356,Total dissolved salts,2009-12,Tansanee,645.6
46357,Total dissolved salts,2010-01,Boonsri,287.0
46358,Total dissolved salts,2010-01,Busarakhan,429.0
46359,Total dissolved salts,2010-01,Chai,283.8333333333333
46360,Total dissolved salts,2010-01,Decha,366.0
46361,Total dissolved salts,2010-01,Kannika,274.3333333333333
46362,Total dissolved salts,2010-01,Kohsoom,313.0
46363,Total dissolved salts,2010-01,Sakda,272.3333333333333
46364,Total dissolved salts,2010-01,Somchair,411.0
46365,Total dissolved salts,2010-01,Tansanee,838.8
46366,Total dissolved salts,2010-02,Boonsri,256.3333333333333
46367,Total dissolved salts,2010-02,Busarakhan,494.0
46368,Total dissolved salts,2010-02,Chai,292.1666666666667
46369,Total dissolved salts,2010-02,Decha,294.0
46370,Total dissolved salts,2010-02,Kannika,294.6666666666667
46371,Total dissolved salts,2010-02,Kohsoom,302.0
46372,Total dissolved salts,2010-02,Sakda,296.6666666666667
46373,Total dissolved salts,2010-02,Somchair,383.0
46374,Total dissolved salts,2010-02,Tansanee,821.6
46375,Total dissolved salts,2010-03,Boonsri,237.66666666666666
46376,Total dissolved salts,2010-03,Busarakhan,406.0
46377,Total dissolved salts,2010-03,Chai,276.1666666666667
46378,Total dissolved salts,2010-03,Decha,246.0
46379,Total dissolved salts,2010-03,Kannika,298.3333333333333
46380,Total dissolved salts,2010-03,Kohsoom,349.0
46381,Total dissolved salts,2010-03,Sakda,297.0
46382,Total dissolved salts,2010-03,Somchair,354.0
46383,Total dissolved salts,2010-04,Boonsri,216.33333333333334
46384,Total dissolved salts,2010-04,Busarakhan,330.0
46385,Total dissolved salts,2010-04,Chai,240.83333333333334
46386,Total dissolved salts,2010-04,Decha,252.0
46387,Total dissolved salts,2010-04,Kannika,244.66666666666666
46388,Total dissolved salts,2010-04,Kohsoom,284.0
46389,Total dissolved salts,2010-04,Sakda,247.0
46390,Total dissolved salts,2010-04,Somchair,298.0
46391,Total dissolved salts,2010-04,Tansanee,935.2
46392,Total dissolved salts,2010-05,Boonsri,210.66666666666666
46393,Total dissolved salts,2010-05,Busarakhan,332.0
46394,Total dissolved salts,2010-05,Chai,235.16666666666666
46395,Total dissolved salts,2010-05,Decha,258.0
46396,Total dissolved salts,2010-05,Kannika,255.0
46397,Total dissolved salts,2010-05,Kohsoom,298.0
46398,Total dissolved salts,2010-05,Sakda,254.66666666666666
46399,Total dissolved salts,2010-05,Somchair,361.0
46400,Total dissolved salts,2010-05,Tansanee,530.4
46401,Total dissolved salts,2010-06,Boonsri,209.0
46402,Total dissolved salts,2010-06,Busarakhan,297.0
46403,Total dissolved salts,2010-06,Chai,207.5
46404,Total dissolved salts,2010-06,Decha,512.0
46405,Total dissolved salts,2010-06,Kannika,223.66666666666666
46406,Total dissolved salts,2010-06,Kohsoom,289.0
46407,Total dissolved salts,2010-06,Sakda,221.0
46408,Total dissolved salts,2010-06,Somchair,344.0
46409,Total dissolved salts,2010-06,Tansanee,711.0
46410,Total dissolved salts,2010-07,Boonsri,218.0
46411,Total dissolved salts,2010-07,Busarakhan,290.0
46412,Total dissolved salts,2010-07,Chai,227.0
46413,Total dissolved salts,2010-07,Decha,334.0
46414,Total dissolved salts,2010-07,Kannika,231.66666666666666
46415,Total dissolved salts,2010-07,Kohsoom,436.0
46416,Total dissolved salts,2010-07,Sakda,232.33333333333334
46417,Total dissolved salts,2010-07,Somchair,332.0
46418,Total dissolved salts,2010-08,Boonsri,227.0
46419,Total dissolved salts,2010-08,Busarakhan,241.0
46420,Total dissolved salts,2010-08,Chai,211.66666666666666
46421,Total dissolved salts,2010-08,Decha,796.0
46422,Total dissolved salts,2010-08,Kannika,223.0
46423,Total dissolved salts,2010-08,Kohsoom,259.0
46424,Total dissolved salts,2010-08,Sakda,224.66666666666666
46425,Total dissolved salts,2010-08,Somchair,304.0
46426,Total dissolved salts,2010-09,Boonsri,230.0
46427,Total dissolved salts,2010-09,Busarakhan,337.0
46428,Total dissolved salts,2010-09,Chai,217.83333333333334
46429,Total dissolved salts,2010-09,Decha,660.0
46430,Total dissolved salts,2010-09,Kannika,204.0
46431,Total dissolved salts,2010-09,Kohsoom,277.0
46432,Total dissolved salts,2010-09,Sakda,203.66666666666666
46433,Total dissolved salts,2010-09,Somchair,338.0
46434,Total dissolved salts,2010-09,Tansanee,778.8
46435,Total dissolved salts,2010-10,Boonsri,257.3333333333333
46436,Total dissolved salts,2010-10,Busarakhan,425.0
46437,Total dissolved salts,2010-10,Chai,297.1666666666667
46438,Total dissolved salts,2010-10,Decha,492.0
46439,Total dissolved salts,2010-10,Kannika,303.0
46440,Total dissolved salts,2010-10,Kohsoom,301.0
46441,Total dissolved salts,2010-10,Sakda,292.6666666666667
46442,Total dissolved salts,2010-10,Somchair,371.0
46443,Total dissolved salts,2010-10,Tansanee,541.2
46444,Total dissolved salts,2010-11,Boonsri,271.3333333333333
46445,Total dissolved salts,2010-11,Busarakhan,421.0
46446,Total dissolved salts,2010-11,Chai,324.55555555555554
46447,Total dissolved salts,2010-11,Decha,766.0
46448,Total dissolved salts,2010-11,Kannika,318.3333333333333
46449,Total dissolved salts,2010-11,Kohsoom,313.0
46450,Total dissolved salts,2010-11,Sakda,323.0
46451,Total dissolved salts,2010-11,Somchair,474.0
46452,Total dissolved salts,2010-11,Tansanee,589.6
46453,Total dissolved salts,2010-12,Boonsri,251.0
46454,Total dissolved salts,2010-12,Busarakhan,476.0
46455,Total dissolved salts,2010-12,Chai,310.1111111111111
46456,Total dissolved salts,2010-12,Decha,442.0
46457,Total dissolved salts,2010-12,Kannika,311.6666666666667
46458,Total dissolved salts,2010-12,Kohsoom,301.0
46459,Total dissolved salts,2010-12,Sakda,316.3333333333333
46460,Total dissolved salts,2010-12,Somchair,477.0
46461,Total dissolved salts,2010-12,Tansanee,771.5
46462,Total dissolved salts,2011-01,Boonsri,233.66666666666666
46463,Total dissolved salts,2011-01,Busarakhan,458.0
46464,Total dissolved salts,2011-01,Chai,273.6666666666667
46465,Total dissolved salts,2011-01,Decha,735.0
46466,Total dissolved salts,2011-01,Kannika,289.3333333333333
46467,Total dissolved salts,2011-01,Kohsoom,352.0
46468,Total dissolved salts,2011-01,Sakda,287.3333333333333
46469,Total dissolved salts,2011-01,Somchair,453.0
46470,Total dissolved salts,2011-01,Tansanee,740.2
46471,Total dissolved salts,2011-02,Boonsri,248.33333333333334
46472,Total dissolved salts,2011-02,Busarakhan,467.0
46473,Total dissolved salts,2011-02,Chai,244.5
46474,Total dissolved salts,2011-02,Decha,470.0
46475,Total dissolved salts,2011-02,Kannika,243.16666666666666
46476,Total dissolved salts,2011-02,Kohsoom,323.0
46477,Total dissolved salts,2011-02,Sakda,290.3333333333333
46478,Total dissolved salts,2011-02,Somchair,360.0
46479,Total dissolved salts,2011-02,Tansanee,701.6
