id,chemical,date,value,year
7826,Total coliforms,2002-03,0.0012487415425386295,2002
7827,Total coliforms,2002-04,0.002996069603366677,2002
7828,Total coliforms,2002-08,4.952248923644275e-05,2002
7829,Total coliforms,2002-10,0.00018080106263753363,2002
7830,Total coliforms,2002-11,1.570125279599137e-05,2002
7831,Total coliforms,2002-12,5.2853368582850856e-05,2002
7832,Total coliforms,2003-01,0.007708495214069569,2003
7833,Total coliforms,2003-02,0.010629761808032193,2003
7834,Total coliforms,2003-03,0.011659088933235024,2003
7835,Total coliforms,2003-04,0.009782864382417255,2003
7836,Total coliforms,2003-05,0.038299730368318366,2003
7837,Total coliforms,2003-06,0.027533021872699744,2003
7838,Total coliforms,2003-07,0.0323919949121616,2003
7839,Total coliforms,2003-08,0.00912561966215238,2003
7840,Total coliforms,2003-10,0.008739735459717516,2003
7841,Total coliforms,2003-11,0.015676397847514612,2003
7842,Total coliforms,2003-12,0.035561820751710396,2003
7843,Total coliforms,2004-01,0.0006265332806295982,2004
7844,Total coliforms,2004-02,0.0006996418119251193,2004
7845,Total coliforms,2004-03,0.0019763080803894308,2004
7846,Total coliforms,2004-04,0.0027552214044725535,2004
7847,Total coliforms,2004-07,0.0019774793786211347,2004
7848,Total coliforms,2004-08,0.0027105656593888407,2004
7849,Total coliforms,2004-09,0.0033804018356445335,2004
7850,Total coliforms,2004-10,0.002888456578328877,2004
7851,Total coliforms,2004-11,0.002374549479168771,2004
7852,Total coliforms,2004-12,0.0005547912639377316,2004
7853,Total coliforms,2005-01,0.00044564090997082034,2005
7854,Total coliforms,2005-02,0.0012644222976155662,2005
7855,Total coliforms,2005-03,0.0012644222976155662,2005
7856,Total coliforms,2005-04,0.0012742612027618792,2005
7857,Total coliforms,2005-05,3.686514772009201e-05,2005
7858,Total coliforms,2005-06,0.0008185559127351429,2005
7859,Total coliforms,2005-07,0.0011556672568018547,2005
7860,Total coliforms,2005-08,0.002720662250146129,2005
7861,Total coliforms,2005-09,0.0016677295612470265,2005
7862,Total coliforms,2005-10,0.007055522287355613,2005
7863,Total coliforms,2005-11,0.0009505680560211955,2005
7864,Total coliforms,2005-12,0.0013857175501224576,2005
7865,Total coliforms,2006-01,0.000231952188824332,2006
7866,Total coliforms,2006-02,6.07962347165932e-05,2006
7867,Total coliforms,2006-03,0.0004836788200454058,2006
7868,Total coliforms,2006-04,0.000521936348538436,2006
7869,Total coliforms,2006-05,0.0007828869533341783,2006
7870,Total coliforms,2006-06,0.007293123578651558,2006
7871,Total coliforms,2006-07,0.0008099878661702285,2006
7872,Total coliforms,2006-08,0.0007569500181158842,2006
7873,Total coliforms,2006-09,0.0001837569268966888,2006
7874,Total coliforms,2006-10,0.00029652000384701194,2006
7875,Total coliforms,2006-11,0.0001727650250535421,2006
7876,Total coliforms,2006-12,0.00013102654462816688,2006
7877,Total coliforms,2007-01,0.0009506363817513785,2007
7878,Total coliforms,2007-02,7.981811799946526e-05,2007
7879,Total coliforms,2007-03,0.0010204674131771966,2007
7880,Total coliforms,2007-04,0.0009086433879810725,2007
7881,Total coliforms,2007-05,0.001656397250855291,2007
7882,Total coliforms,2007-06,0.0009376042535091722,2007
7883,Total coliforms,2007-07,0.002030627035884701,2007
7884,Total coliforms,2007-08,0.002119792113773164,2007
7885,Total coliforms,2007-09,0.0013937336223956813,2007
7886,Total coliforms,2007-10,0.0026285082321336724,2007
7887,Total coliforms,2007-11,0.0008106906451092509,2007
7888,Total coliforms,2007-12,0.0012487854662223182,2007
7889,Total coliforms,2008-01,0.002063330214922162,2008
7890,Total coliforms,2008-02,0.0007172869317448095,2008
7891,Total coliforms,2008-03,0.0017910087001338669,2008
7892,Total coliforms,2008-04,0.0071735389096038845,2008
7893,Total coliforms,2008-05,0.009134602055466757,2008
7894,Total coliforms,2008-06,0.01023133397761764,2008
7895,Total coliforms,2008-07,0.008558125668891817,2008
7896,Total coliforms,2008-08,0.004716566149951967,2008
7897,Total coliforms,2008-09,0.0011110929535483153,2008
7898,Total coliforms,2008-10,0.01656266943927014,2008
7899,Total coliforms,2008-11,0.003705290682663415,2008
7900,Total coliforms,2008-12,0.002225040017381561,2008
7901,Total coliforms,2009-01,0.3852756129926451,2009
7902,Total coliforms,2009-02,0.009372333502972457,2009
7903,Total coliforms,2009-03,0.05212566579545574,2009
7904,Total coliforms,2009-04,0.04420003258569701,2009
7905,Total coliforms,2009-05,0.03496623193148928,2009
7906,Total coliforms,2009-06,0.03538900921260208,2009
7907,Total coliforms,2009-07,0.0500735588832646,2009
7908,Total coliforms,2009-08,0.11015827293270462,2009
7909,Total coliforms,2009-09,0.010445658128054827,2009
7910,Total coliforms,2009-10,0.003908833032877768,2009
7911,Total coliforms,2009-11,0.118845334378881,2009
7912,Total coliforms,2009-12,0.008821777580234428,2009
7913,Total coliforms,2010-01,0.003687867621466819,2010
7914,Total coliforms,2010-02,0.040620042882868086,2010
7915,Total coliforms,2010-03,0.0017354598814953073,2010
7916,Total coliforms,2010-04,0.010767267340024938,2010
7917,Total coliforms,2010-05,0.0019814325101531354,2010
7918,Total coliforms,2010-06,0.10146198751295354,2010
7919,Total coliforms,2010-07,0.06316712388878791,2010
7920,Total coliforms,2010-08,0.007146857711967528,2010
7921,Total coliforms,2010-09,0.039023373057092955,2010
7922,Total coliforms,2010-10,1.0,2010
7923,Total coliforms,2010-11,0.0010129152848129368,2010
7924,Total coliforms,2010-12,0.08524316731082798,2010
7925,Total coliforms,2011-01,0.021693064039219848,2011
7926,Total coliforms,2011-02,0.04374143554053593,2011
7927,Total coliforms,2011-03,0.04978928754766028,2011
7928,Total coliforms,2011-04,0.16964252551904532,2011
7929,Total coliforms,2011-05,0.08054816476132168,2011
7930,Total coliforms,2011-06,0.032054661021430855,2011
7931,Total coliforms,2011-07,0.004511875927470544,2011
7932,Total coliforms,2011-08,0.010784177958245163,2011
7933,Total coliforms,2011-09,0.14866413495239078,2011
7934,Total coliforms,2011-10,0.16304738441315733,2011
7935,Total coliforms,2011-11,0.03755214927193332,2011
7936,Total coliforms,2011-12,0.032780280275971456,2011
7937,Total coliforms,2012-01,0.0014052416275221725,2012
7938,Total coliforms,2012-02,0.004662534162523464,2012
7939,Total coliforms,2012-03,0.0038431378433070726,2012
7940,Total coliforms,2012-04,0.0024749150963979034,2012
7941,Total coliforms,2012-05,0.036548053862805116,2012
7942,Total coliforms,2012-06,0.06211405357234659,2012
7943,Total coliforms,2012-07,0.020829085181059224,2012
7944,Total coliforms,2012-08,0.0876798336634696,2012
7945,Total coliforms,2012-09,0.13271588464178885,2012
7946,Total coliforms,2012-10,0.02750416739126104,2012
7947,Total coliforms,2012-11,0.021789915761753865,2012
7948,Total coliforms,2012-12,0.027209000236871644,2012
7949,Total coliforms,2013-01,0.010737289425907265,2013
7950,Total coliforms,2013-02,0.014100965122803066,2013
7951,Total coliforms,2013-03,0.010293693163412162,2013
7952,Total coliforms,2013-04,0.013963374183647594,2013
7953,Total coliforms,2013-05,0.0387328178894909,2013
7954,Total coliforms,2013-06,0.1020231125720792,2013
7955,Total coliforms,2013-07,0.1882288322720025,2013
7956,Total coliforms,2013-08,0.007607287726236401,2013
7957,Total coliforms,2013-09,0.02041400637019914,2013
7958,Total coliforms,2013-10,0.0015807021026314233,2013
7959,Total coliforms,2013-11,0.0006757278063611639,2013
7960,Total coliforms,2013-12,0.0007085241568488744,2013
7961,Total dissolved phosphorus,2015-01,0.46413899521051594,2015
7962,Total dissolved phosphorus,2015-02,0.9218252139235681,2015
7963,Total dissolved phosphorus,2015-03,1.0,2015
7964,Total dissolved phosphorus,2015-04,0.15148661015477244,2015
7965,Total dissolved phosphorus,2015-05,0.19971543656439725,2015
7966,Total dissolved phosphorus,2015-06,0.5262820384361037,2015
7967,Total dissolved phosphorus,2015-07,0.10320434460231225,2015
7968,Total dissolved phosphorus,2015-08,0.0,2015
7969,Total dissolved phosphorus,2015-09,0.37364648671035217,2015
7970,Total dissolved phosphorus,2015-10,0.3036261798360747,2015
7971,Total dissolved phosphorus,2015-11,0.2695997333980534,2015
7972,Total dissolved phosphorus,2015-12,0.24600709404621057,2015
7973,Total dissolved phosphorus,2016-01,0.5413241294686553,2016
7974,Total dissolved phosphorus,2016-02,0.13049249278276856,2016
7975,Total dissolved phosphorus,2016-03,0.41872137601682063,2016
7976,Total dissolved phosphorus,2016-04,0.7041822809162143,2016
7977,Total dissolved phosphorus,2016-05,0.36028002110846086,2016
7978,Total dissolved phosphorus,2016-06,0.9295070907062651,2016
7979,Total dissolved phosphorus,2016-07,0.4049191592902338,2016
7980,Total dissolved phosphorus,2016-08,0.8916354381675715,2016
7981,Total dissolved phosphorus,2016-09,0.5321236047373803,2016
7982,Total dissolved phosphorus,2016-10,0.3484499308631088,2016
7983,Total dissolved phosphorus,2016-11,0.9540405792943709,2016
7984,Total dissolved phosphorus,2016-12,0.39546301677321066,2016
7985,Total dissolved salts,2005-01,0.2561641109192822,2005
7986,Total dissolved salts,2005-02,0.37743289716684647,2005
7987,Total dissolved salts,2005-03,0.37373003346463085,2005
7988,Total dissolved salts,2005-04,0.31609760484228777,2005
7989,Total dissolved salts,2005-05,0.16470337747455455,2005
7990,Total dissolved salts,2005-06,0.06805863484672466,2005
7991,Total dissolved salts,2005-07,0.10852564530665337,2005
7992,Total dissolved salts,2005-08,0.1866031713705159,2005
7993,Total dissolved salts,2005-09,0.35513636787421904,2005
7994,Total dissolved salts,2005-10,0.5982558189511242,2005
7995,Total dissolved salts,2005-11,0.1723206970905411,2005
7996,Total dissolved salts,2005-12,0.21675506151712945,2005
7997,Total dissolved salts,2006-01,0.17485980362920328,2006
7998,Total dissolved salts,2006-02,0.251826470582401,2006
7999,Total dissolved salts,2006-03,0.2870565738063391,2006
8000,Total dissolved salts,2006-04,0.20326605803048656,2006
8001,Total dissolved salts,2006-05,0.13058413336128127,2006
8002,Total dissolved salts,2006-06,0.1520078447812434,2006
8003,Total dissolved salts,2006-07,0.11149322607371481,2006
8004,Total dissolved salts,2006-08,0.4421007668233993,2006
8005,Total dissolved salts,2006-09,0.23579836055709594,2006
8006,Total dissolved salts,2006-10,0.2922767763940492,2006
8007,Total dissolved salts,2006-11,0.1994573982224932,2006
8008,Total dissolved salts,2006-12,0.1389949237705998,2006
8009,Total dissolved salts,2007-01,0.22246805122911942,2007
8010,Total dissolved salts,2007-02,0.32139297834726094,2007
8011,Total dissolved salts,2007-03,0.2191354738971253,2007
8012,Total dissolved salts,2007-04,0.09477771977166005,2007
8013,Total dissolved salts,2007-05,0.10820825698932067,2007
8014,Total dissolved salts,2007-06,0.1286798034572845,2007
8015,Total dissolved salts,2007-07,0.06202825681740199,2007
8016,Total dissolved salts,2007-08,0.06894732213525646,2007
8017,Total dissolved salts,2007-09,0.16155594332767115,2007
8018,Total dissolved salts,2007-10,0.2645418400455453,2007
8019,Total dissolved salts,2007-11,0.3378804662002846,2007
8020,Total dissolved salts,2007-12,0.28189901364968134,2007
8021,Total dissolved salts,2008-01,0.212470319233137,2008
8022,Total dissolved salts,2008-02,0.4576230392179552,2008
8023,Total dissolved salts,2008-03,0.28652759327745103,2008
8024,Total dissolved salts,2008-04,0.1791445459131957,2008
8025,Total dissolved salts,2008-05,0.18264375211178957,2008
8026,Total dissolved salts,2008-06,0.0510783598694213,2008
8027,Total dissolved salts,2008-07,0.11725382403330477,2008
8028,Total dissolved salts,2008-08,0.08151237296477504,2008
8029,Total dissolved salts,2008-09,0.1477880228348872,2008
8030,Total dissolved salts,2008-10,0.1492747787153223,2008
8031,Total dissolved salts,2008-11,0.27531320606502624,2008
8032,Total dissolved salts,2008-12,0.35420287282324026,2008
8033,Total dissolved salts,2009-01,0.41954455618022685,2009
8034,Total dissolved salts,2009-02,0.29288685920082147,2009
8035,Total dissolved salts,2009-03,0.2268004017607118,2009
8036,Total dissolved salts,2009-04,0.2294109206707738,2009
8037,Total dissolved salts,2009-05,0.15967673999879675,2009
8038,Total dissolved salts,2009-06,0.12532342200149038,2009
8039,Total dissolved salts,2009-07,0.2001120116269922,2009
8040,Total dissolved salts,2009-08,0.31977930932334797,2009
8041,Total dissolved salts,2009-09,0.11895530140404956,2009
8042,Total dissolved salts,2009-10,0.12767796033387774,2009
8043,Total dissolved salts,2009-11,0.15860753810478198,2009
8044,Total dissolved salts,2009-12,0.15562210424487047,2009
8045,Total dissolved salts,2010-01,0.33796037010122715,2010
8046,Total dissolved salts,2010-02,0.3275442145068944,2010
8047,Total dissolved salts,2010-03,0.19598283138011333,2010
8048,Total dissolved salts,2010-04,0.17384574795532493,2010
8049,Total dissolved salts,2010-05,0.12105772301653799,2010
8050,Total dissolved salts,2010-06,0.12232410240269574,2010
8051,Total dissolved salts,2010-07,0.07127427964075407,2010
8052,Total dissolved salts,2010-08,0.08776176749377766,2010
8053,Total dissolved salts,2010-09,0.16428125101250196,2010
8054,Total dissolved salts,2010-10,0.30781535670148913,2010
8055,Total dissolved salts,2010-11,0.4207708919494311,2010
8056,Total dissolved salts,2010-12,0.402665268394802,2010
8057,Total dissolved salts,2011-01,0.3643025424787896,2011
8058,Total dissolved salts,2011-02,0.22385904002856055,2011
8059,Total dissolved salts,2011-03,0.30098357317090113,2011
8060,Total dissolved salts,2011-04,0.3252965762396494,2011
8061,Total dissolved salts,2011-05,0.2109428879559731,2011
8062,Total dissolved salts,2011-06,0.10866053534151993,2011
8063,Total dissolved salts,2011-07,0.06926206554994477,2011
8064,Total dissolved salts,2011-08,0.10202870645085158,2011
8065,Total dissolved salts,2011-09,0.1817272933454911,2011
8066,Total dissolved salts,2011-10,0.3495433906197207,2011
8067,Total dissolved salts,2011-11,0.35425633663070555,2011
8068,Total dissolved salts,2011-12,0.3324431031849257,2011
8069,Total dissolved salts,2012-01,0.2807881545390167,2012
8070,Total dissolved salts,2012-02,0.41956619629277236,2012
8071,Total dissolved salts,2012-03,0.5034228346347357,2012
8072,Total dissolved salts,2012-04,0.3337173239295117,2012
8073,Total dissolved salts,2012-05,0.22830006156010912,2012
8074,Total dissolved salts,2012-06,0.14562273863254885,2012
8075,Total dissolved salts,2012-07,0.24537952038657906,2012
8076,Total dissolved salts,2012-08,0.24317763893508296,2012
8077,Total dissolved salts,2012-09,0.2033419552368052,2012
8078,Total dissolved salts,2012-10,0.43285892016211736,2012
8079,Total dissolved salts,2012-11,0.4776482583646699,2012
8080,Total dissolved salts,2012-12,0.43553082865461085,2012
8081,Total dissolved salts,2013-01,0.4201315442330213,2013
8082,Total dissolved salts,2013-02,0.6057144444084445,2013
8083,Total dissolved salts,2013-03,0.5420446774866619,2013
8084,Total dissolved salts,2013-04,0.46907877379668506,2013
8085,Total dissolved salts,2013-05,0.42533869631426213,2013
8086,Total dissolved salts,2013-06,0.33254112016527837,2013
8087,Total dissolved salts,2013-07,0.3103647783604646,2013
8088,Total dissolved salts,2013-08,0.130032879968019,2013
8089,Total dissolved salts,2013-09,0.299205029268458,2013
8090,Total dissolved salts,2013-10,0.46491305213169243,2013
8091,Total dissolved salts,2013-11,0.600421527469395,2013
8092,Total dissolved salts,2013-12,1.0,2013
8093,Total dissolved salts,2014-01,0.48219344576788553,2014
8094,Total dissolved salts,2014-02,0.20713819550194632,2014
8095,Total dissolved salts,2014-03,0.5675109897207662,2014
8096,Total dissolved salts,2014-04,0.25712685548185826,2014
8097,Total dissolved salts,2014-05,0.17031321598341134,2014
8098,Total dissolved salts,2014-06,0.11274690992717941,2014
8099,Total dissolved salts,2014-07,0.0,2014
8100,Total dissolved salts,2014-08,0.015006342372137361,2014
8101,Total dissolved salts,2014-09,0.5629508120842955,2014
8102,Total dissolved salts,2014-10,0.4608052883333431,2014
8103,Total dissolved salts,2014-11,0.4055465195395489,2014
8104,Total dissolved salts,2014-12,0.5100278177635629,2014
8105,Total dissolved salts,2015-01,0.4824090831246616,2015
8106,Total dissolved salts,2015-02,0.4682162243695807,2015
8107,Total dissolved salts,2015-03,0.3695180260033604,2015
8108,Total dissolved salts,2015-04,0.3139711031161582,2015
8109,Total dissolved salts,2015-05,0.15938432267407754,2015
8110,Total dissolved salts,2015-06,0.17990907835994718,2015
8111,Total dissolved salts,2015-07,0.22850834764335876,2015
8112,Total dissolved salts,2015-08,0.27793463519849676,2015
8113,Total dissolved salts,2015-09,0.27382003829939267,2015
8114,Total dissolved salts,2015-10,0.37557057454014386,2015
8115,Total dissolved salts,2015-11,0.42461267053836355,2015
8116,Total dissolved salts,2015-12,0.327694180486834,2015
8117,Total dissolved salts,2016-01,0.36010349504047684,2016
8118,Total dissolved salts,2016-02,0.4495593922807195,2016
8119,Total dissolved salts,2016-03,0.3244390365693187,2016
8120,Total dissolved salts,2016-04,0.33355396229559037,2016
8121,Total dissolved salts,2016-05,0.263606866960736,2016
8122,Total dissolved salts,2016-06,0.16785081162143772,2016
8123,Total dissolved salts,2016-07,0.208504552208064,2016
8124,Total dissolved salts,2016-08,0.18599484376229472,2016
8125,Total dissolved salts,2016-09,0.22360504820121163,2016
8126,Total dissolved salts,2016-10,0.19147508204157415,2016
8127,Total dissolved salts,2016-11,0.3349663403077213,2016
8128,Total dissolved salts,2016-12,0.42344206774443605,2016
8129,Total extractable matter,1999-01,0.19440000000000002,1999
8130,Total extractable matter,1999-02,0.36800000000000005,1999
8131,Total extractable matter,1999-03,0.004,1999
8132,Total extractable matter,2000-04,0.004426666666666667,2000
8133,Total extractable matter,2000-06,0.0044533333333333334,2000
8134,Total extractable matter,2000-08,0.0037333333333333333,2000
8135,Total extractable matter,2000-10,0.0038400000000000014,2000
8136,Total extractable matter,2001-04,0.004266666666666668,2001
8137,Total extractable matter,2001-06,0.005386666666666667,2001
8138,Total extractable matter,2001-08,0.006373333333333335,2001
8139,Total extractable matter,2003-01,0.024293333333333337,2003
8140,Total extractable matter,2003-02,0.4704,2003
8141,Total extractable matter,2003-03,0.01644,2003
8142,Total extractable matter,2003-11,0.033744,2003
8143,Total extractable matter,2004-02,0.0,2004
8144,Total extractable matter,2004-05,0.0,2004
8145,Total extractable matter,2008-02,0.08900000000000001,2008
8146,Total extractable matter,2010-01,0.05527272727272727,2010
8147,Total extractable matter,2014-09,1.0,2014
8148,Total hardness,2005-01,0.5880786687142115,2005
8149,Total hardness,2005-02,0.6271010112184652,2005
8150,Total hardness,2005-03,0.6522159862471746,2005
8151,Total hardness,2005-04,0.6119094442161912,2005
8152,Total hardness,2005-05,0.4821584469642118,2005
8153,Total hardness,2005-06,0.5735632361497925,2005
8154,Total hardness,2005-07,0.5057824832205724,2005
8155,Total hardness,2005-08,0.4701919852204085,2005
8156,Total hardness,2005-09,0.24534896285045776,2005
8157,Total hardness,2005-10,0.6223776592544199,2005
8158,Total hardness,2005-11,0.5604147265131982,2005
8159,Total hardness,2005-12,0.5706376482677896,2005
8160,Total hardness,2006-01,0.564508485812718,2006
8161,Total hardness,2006-02,0.6267118533461007,2006
8162,Total hardness,2006-03,0.5143084745025872,2006
8163,Total hardness,2006-04,0.5616315314201427,2006
8164,Total hardness,2006-05,0.5535461777105741,2006
8165,Total hardness,2006-06,0.47615429776734547,2006
