id,chemical,date,misurations
8076,Total dissolved salts,2012-08,14
8077,Total dissolved salts,2012-09,23
8078,Total dissolved salts,2012-10,19
8079,Total dissolved salts,2012-11,14
8080,Total dissolved salts,2012-12,15
8081,Total dissolved salts,2013-01,16
8082,Total dissolved salts,2013-02,17
8083,Total dissolved salts,2013-03,19
8084,Total dissolved salts,2013-04,17
8085,Total dissolved salts,2013-05,16
8086,Total dissolved salts,2013-06,17
8087,Total dissolved salts,2013-07,24
8088,Total dissolved salts,2013-08,19
8089,Total dissolved salts,2013-09,19
8090,Total dissolved salts,2013-10,16
8091,Total dissolved salts,2013-11,17
8092,Total dissolved salts,2013-12,16
8093,Total dissolved salts,2014-01,17
8094,Total dissolved salts,2014-02,5
8095,Total dissolved salts,2014-03,22
8096,Total dissolved salts,2014-04,25
8097,Total dissolved salts,2014-05,18
8098,Total dissolved salts,2014-06,21
8099,Total dissolved salts,2014-07,18
8100,Total dissolved salts,2014-08,19
8101,Total dissolved salts,2014-09,25
8102,Total dissolved salts,2014-10,23
8103,Total dissolved salts,2014-11,25
8104,Total dissolved salts,2014-12,16
8105,Total dissolved salts,2015-01,17
8106,Total dissolved salts,2015-02,17
8107,Total dissolved salts,2015-03,16
8108,Total dissolved salts,2015-04,14
8109,Total dissolved salts,2015-05,17
8110,Total dissolved salts,2015-06,17
8111,Total dissolved salts,2015-07,16
8112,Total dissolved salts,2015-08,16
8113,Total dissolved salts,2015-09,22
8114,Total dissolved salts,2015-10,17
8115,Total dissolved salts,2015-11,14
8116,Total dissolved salts,2015-12,16
8117,Total dissolved salts,2016-01,16
8118,Total dissolved salts,2016-02,21
8119,Total dissolved salts,2016-03,17
8120,Total dissolved salts,2016-04,18
8121,Total dissolved salts,2016-05,18
8122,Total dissolved salts,2016-06,18
8123,Total dissolved salts,2016-07,20
8124,Total dissolved salts,2016-08,18
8125,Total dissolved salts,2016-09,17
8126,Total dissolved salts,2016-10,18
8127,Total dissolved salts,2016-11,14
8128,Total dissolved salts,2016-12,17
8129,Total extractable matter,1999-01,5
8130,Total extractable matter,1999-02,3
8131,Total extractable matter,1999-03,1
8132,Total extractable matter,2000-04,15
8133,Total extractable matter,2000-06,15
8134,Total extractable matter,2000-08,15
8135,Total extractable matter,2000-10,15
8136,Total extractable matter,2001-04,15
8137,Total extractable matter,2001-06,15
8138,Total extractable matter,2001-08,15
8139,Total extractable matter,2003-01,3
8140,Total extractable matter,2003-02,1
8141,Total extractable matter,2003-03,2
8142,Total extractable matter,2003-11,5
8143,Total extractable matter,2004-02,3
8144,Total extractable matter,2004-05,3
8145,Total extractable matter,2008-02,8
8146,Total extractable matter,2010-01,11
8147,Total extractable matter,2014-09,6
8148,Total hardness,2005-01,18
8149,Total hardness,2005-02,18
8150,Total hardness,2005-03,18
8151,Total hardness,2005-04,16
8152,Total hardness,2005-05,18
8153,Total hardness,2005-06,18
8154,Total hardness,2005-07,18
8155,Total hardness,2005-08,18
8156,Total hardness,2005-09,18
8157,Total hardness,2005-10,18
8158,Total hardness,2005-11,18
8159,Total hardness,2005-12,14
8160,Total hardness,2006-01,14
8161,Total hardness,2006-02,18
8162,Total hardness,2006-03,11
8163,Total hardness,2006-04,14
8164,Total hardness,2006-05,18
8165,Total hardness,2006-06,15
8166,Total hardness,2006-07,17
8167,Total hardness,2006-08,18
8168,Total hardness,2006-09,18
8169,Total hardness,2006-10,16
8170,Total hardness,2006-11,18
8171,Total hardness,2006-12,18
8172,Total hardness,2007-01,18
8173,Total hardness,2007-02,16
8174,Total hardness,2007-03,18
8175,Total hardness,2007-04,16
8176,Total hardness,2007-05,18
8177,Total hardness,2007-06,18
8178,Total hardness,2007-07,18
8179,Total hardness,2007-08,15
8180,Total hardness,2007-09,15
8181,Total hardness,2007-10,10
8182,Total hardness,2007-11,16
8183,Total hardness,2007-12,15
8184,Total hardness,2008-01,14
8185,Total hardness,2008-02,13
8186,Total hardness,2008-03,15
8187,Total hardness,2008-04,9
8188,Total hardness,2008-05,20
8189,Total hardness,2008-06,15
8190,Total hardness,2008-07,18
8191,Total hardness,2008-08,24
8192,Total hardness,2008-09,19
8193,Total hardness,2008-10,24
8194,Total hardness,2008-11,18
8195,Total hardness,2008-12,14
8196,Total hardness,2009-01,16
8197,Total hardness,2009-02,18
8198,Total hardness,2009-03,7
8199,Total hardness,2009-04,7
8200,Total hardness,2009-05,7
8201,Total hardness,2009-06,18
8202,Total hardness,2009-07,18
8203,Total hardness,2009-08,15
8204,Total hardness,2009-09,19
8205,Total hardness,2009-10,15
8206,Total hardness,2009-11,4
8207,Total hardness,2009-12,4
8208,Total hardness,2010-01,2
8209,Total hardness,2010-02,4
8210,Total hardness,2010-03,4
8211,Total hardness,2010-04,4
8212,Total hardness,2010-05,4
8213,Total hardness,2010-06,4
8214,Total hardness,2010-07,4
8215,Total hardness,2010-08,4
8216,Total hardness,2010-09,4
8217,Total hardness,2010-10,4
8218,Total hardness,2010-11,4
8219,Total hardness,2010-12,2
8220,Total hardness,2011-01,4
8221,Total hardness,2011-02,4
8222,Total hardness,2011-03,4
8223,Total hardness,2011-04,2
8224,Total hardness,2011-05,2
8225,Total hardness,2011-06,4
8226,Total hardness,2011-07,4
8227,Total hardness,2011-08,4
8228,Total hardness,2011-09,4
8229,Total hardness,2011-10,2
8230,Total hardness,2011-11,4
8231,Total hardness,2011-12,4
8232,Total hardness,2012-01,2
8233,Total hardness,2012-02,4
8234,Total hardness,2012-03,4
8235,Total hardness,2012-04,4
8236,Total hardness,2012-05,5
8237,Total hardness,2012-06,4
8238,Total hardness,2012-07,4
8239,Total hardness,2012-08,4
8240,Total hardness,2012-09,3
8241,Total hardness,2012-10,4
8242,Total hardness,2012-11,4
8243,Total hardness,2012-12,8
8244,Total hardness,2014-01,13
8245,Total hardness,2014-02,5
8246,Total hardness,2014-03,14
8247,Total hardness,2014-04,16
8248,Total hardness,2014-05,12
8249,Total hardness,2014-06,21
8250,Total hardness,2014-07,14
8251,Total hardness,2014-08,15
8252,Total hardness,2014-09,21
8253,Total hardness,2014-10,19
8254,Total hardness,2014-11,18
8255,Total hardness,2014-12,15
8256,Total hardness,2015-01,14
8257,Total hardness,2015-02,14
8258,Total hardness,2015-03,18
8259,Total hardness,2015-04,16
8260,Total hardness,2015-05,18
8261,Total hardness,2015-06,18
8262,Total hardness,2015-07,17
8263,Total hardness,2015-08,17
8264,Total hardness,2015-09,22
8265,Total hardness,2015-10,13
8266,Total hardness,2015-11,11
8267,Total hardness,2015-12,13
8268,Total hardness,2016-01,16
8269,Total hardness,2016-02,21
8270,Total hardness,2016-03,17
8271,Total hardness,2016-04,18
8272,Total hardness,2016-05,18
8273,Total hardness,2016-06,18
8274,Total hardness,2016-07,18
8275,Total hardness,2016-08,18
8276,Total hardness,2016-09,18
8277,Total hardness,2016-10,18
8278,Total hardness,2016-11,15
8279,Total hardness,2016-12,18
8280,Total nitrogen,2005-05,11
8281,Total nitrogen,2005-06,14
8282,Total nitrogen,2005-07,11
8283,Total nitrogen,2005-08,14
8284,Total nitrogen,2005-09,3
8285,Total nitrogen,2005-10,13
8286,Total nitrogen,2005-11,14
8287,Total nitrogen,2005-12,3
8288,Total nitrogen,2006-01,14
8289,Total nitrogen,2006-02,15
8290,Total nitrogen,2006-03,3
8291,Total nitrogen,2006-04,3
8292,Total nitrogen,2006-05,14
8293,Total nitrogen,2006-06,3
8294,Total nitrogen,2006-07,14
8295,Total nitrogen,2006-08,9
8296,Total nitrogen,2006-09,3
8297,Total nitrogen,2006-10,3
8298,Total nitrogen,2006-11,3
8299,Total nitrogen,2006-12,14
8300,Total nitrogen,2007-01,14
8301,Total nitrogen,2007-02,14
8302,Total nitrogen,2007-03,11
8303,Total nitrogen,2007-04,14
8304,Total nitrogen,2007-05,14
8305,Total nitrogen,2007-06,14
8306,Total nitrogen,2007-07,14
8307,Total nitrogen,2007-08,11
8308,Total nitrogen,2007-09,14
8309,Total nitrogen,2007-10,14
8310,Total nitrogen,2007-11,14
8311,Total nitrogen,2007-12,14
8312,Total nitrogen,2008-01,9
8313,Total nitrogen,2008-02,11
8314,Total nitrogen,2008-03,14
8315,Total nitrogen,2008-04,9
8316,Total nitrogen,2008-05,16
8317,Total nitrogen,2008-06,14
8318,Total nitrogen,2008-07,14
8319,Total nitrogen,2008-08,14
8320,Total nitrogen,2008-09,14
8321,Total nitrogen,2008-10,14
8322,Total nitrogen,2008-11,13
8323,Total nitrogen,2008-12,13
8324,Total nitrogen,2009-01,16
8325,Total nitrogen,2009-02,15
8326,Total nitrogen,2009-03,16
8327,Total nitrogen,2009-04,22
8328,Total nitrogen,2009-05,21
8329,Total nitrogen,2009-06,22
8330,Total nitrogen,2009-07,19
8331,Total nitrogen,2009-08,19
8332,Total nitrogen,2009-09,20
8333,Total nitrogen,2009-10,21
8334,Total nitrogen,2009-11,18
8335,Total nitrogen,2009-12,19
8336,Total nitrogen,2010-01,16
8337,Total nitrogen,2010-02,17
8338,Total nitrogen,2010-03,17
8339,Total nitrogen,2010-04,19
8340,Total nitrogen,2010-05,17
8341,Total nitrogen,2010-06,17
8342,Total nitrogen,2010-07,17
8343,Total nitrogen,2010-08,16
8344,Total nitrogen,2010-09,17
8345,Total nitrogen,2010-10,17
8346,Total nitrogen,2010-11,18
8347,Total nitrogen,2010-12,19
8348,Total nitrogen,2011-01,10
8349,Total nitrogen,2011-02,12
8350,Total nitrogen,2011-03,10
8351,Total nitrogen,2011-04,10
8352,Total nitrogen,2011-05,16
8353,Total nitrogen,2011-06,16
8354,Total nitrogen,2011-07,14
8355,Total nitrogen,2011-08,18
8356,Total nitrogen,2011-09,10
8357,Total nitrogen,2011-10,20
8358,Total nitrogen,2011-11,24
8359,Total nitrogen,2011-12,22
8360,Total nitrogen,2012-01,14
8361,Total nitrogen,2012-02,21
8362,Total nitrogen,2012-03,19
8363,Total nitrogen,2012-04,19
8364,Total nitrogen,2012-05,19
8365,Total nitrogen,2012-06,15
8366,Total nitrogen,2012-07,23
8367,Total nitrogen,2012-08,12
8368,Total nitrogen,2012-09,20
8369,Total nitrogen,2012-10,24
8370,Total nitrogen,2012-11,25
8371,Total nitrogen,2012-12,23
8372,Total nitrogen,2013-01,19
8373,Total nitrogen,2013-02,23
8374,Total nitrogen,2013-03,21
8375,Total nitrogen,2013-04,24
8376,Total nitrogen,2013-05,21
8377,Total nitrogen,2013-06,26
8378,Total nitrogen,2013-07,25
8379,Total nitrogen,2013-08,24
8380,Total nitrogen,2013-09,24
8381,Total nitrogen,2013-10,21
8382,Total nitrogen,2013-11,29
8383,Total nitrogen,2013-12,29
8384,Total nitrogen,2014-01,23
8385,Total nitrogen,2014-02,7
8386,Total nitrogen,2014-03,33
8387,Total nitrogen,2014-04,23
8388,Total nitrogen,2014-05,24
8389,Total nitrogen,2014-06,23
8390,Total nitrogen,2014-07,14
8391,Total nitrogen,2014-08,26
8392,Total nitrogen,2014-09,22
8393,Total nitrogen,2014-10,26
8394,Total nitrogen,2014-11,37
8395,Total nitrogen,2014-12,28
8396,Total nitrogen,2015-01,23
8397,Total nitrogen,2015-02,25
8398,Total nitrogen,2015-03,27
8399,Total nitrogen,2015-04,23
8400,Total nitrogen,2015-05,25
8401,Total nitrogen,2015-06,26
8402,Total nitrogen,2015-07,28
8403,Total nitrogen,2015-08,30
8404,Total nitrogen,2015-09,23
8405,Total nitrogen,2015-10,26
8406,Total nitrogen,2015-11,31
8407,Total nitrogen,2015-12,27
8408,Total nitrogen,2016-01,24
8409,Total nitrogen,2016-02,28
8410,Total nitrogen,2016-03,25
8411,Total nitrogen,2016-04,25
8412,Total nitrogen,2016-05,25
8413,Total nitrogen,2016-06,25
8414,Total nitrogen,2016-07,30
8415,Total nitrogen,2016-08,31
8416,Total nitrogen,2016-09,32
8417,Total nitrogen,2016-10,25
8418,Total nitrogen,2016-11,23
8419,Total nitrogen,2016-12,25
8420,Total organic carbon,2008-01,9
8421,Total organic carbon,2008-02,8
8422,Total organic carbon,2008-03,3
8423,Total organic carbon,2008-05,8
8424,Total organic carbon,2008-06,11
8425,Total organic carbon,2008-09,14
8426,Total organic carbon,2009-02,11
8427,Total organic carbon,2009-03,11
8428,Total organic carbon,2009-04,14
8429,Total organic carbon,2009-05,11
8430,Total organic carbon,2009-06,11
8431,Total organic carbon,2009-07,9
8432,Total organic carbon,2009-08,11
8433,Total organic carbon,2009-09,12
8434,Total organic carbon,2009-10,14
8435,Total organic carbon,2009-11,11
8436,Total organic carbon,2009-12,11
8437,Total organic carbon,2013-01,2
8438,Total organic carbon,2013-02,2
8439,Total organic carbon,2013-03,5
8440,Total organic carbon,2013-04,5
8441,Total organic carbon,2013-05,5
8442,Total organic carbon,2013-06,5
8443,Total organic carbon,2013-07,5
8444,Total organic carbon,2013-08,5
8445,Total organic carbon,2013-09,5
8446,Total organic carbon,2013-10,5
8447,Total organic carbon,2013-11,6
8448,Total organic carbon,2013-12,4
8449,Total organic carbon,2014-01,5
8450,Total organic carbon,2014-02,4
8451,Total organic carbon,2014-03,4
8452,Total organic carbon,2014-04,6
8453,Total organic carbon,2014-05,6
8454,Total organic carbon,2014-06,6
8455,Total organic carbon,2014-07,9
8456,Total organic carbon,2014-08,5
8457,Total organic carbon,2014-09,5
8458,Total organic carbon,2014-10,7
8459,Total organic carbon,2014-11,6
8460,Total organic carbon,2014-12,7
8461,Total organic carbon,2015-01,7
8462,Total organic carbon,2015-02,6
8463,Total organic carbon,2015-03,6
8464,Total organic carbon,2015-04,4
8465,Total organic carbon,2015-05,6
8466,Total organic carbon,2015-06,6
8467,Total organic carbon,2015-07,6
8468,Total organic carbon,2015-08,6
8469,Total organic carbon,2015-09,6
8470,Total organic carbon,2015-10,6
8471,Total organic carbon,2015-11,4
8472,Total organic carbon,2015-12,6
8473,Total organic carbon,2016-01,4
8474,Total organic carbon,2016-02,4
8475,Total organic carbon,2016-03,4
8476,Total organic carbon,2016-04,4
8477,Total organic carbon,2016-05,4
8478,Total organic carbon,2016-06,4
8479,Total organic carbon,2016-07,4
8480,Total organic carbon,2016-08,4
8481,Total organic carbon,2016-09,4
8482,Total organic carbon,2016-10,4
8483,Total organic carbon,2016-11,2
8484,Total organic carbon,2016-12,4
8485,Total phosphorus,1998-01,7
8486,Total phosphorus,1998-02,7
8487,Total phosphorus,1998-03,7
8488,Total phosphorus,1998-04,11
8489,Total phosphorus,1998-05,8
8490,Total phosphorus,1998-06,11
8491,Total phosphorus,1998-07,8
8492,Total phosphorus,1998-08,11
8493,Total phosphorus,1998-09,8
8494,Total phosphorus,1998-10,14
8495,Total phosphorus,1998-11,14
8496,Total phosphorus,1998-12,14
8497,Total phosphorus,1999-01,15
8498,Total phosphorus,1999-02,15
8499,Total phosphorus,1999-03,15
8500,Total phosphorus,1999-04,15
8501,Total phosphorus,1999-05,15
8502,Total phosphorus,1999-06,15
8503,Total phosphorus,1999-07,16
8504,Total phosphorus,1999-08,14
8505,Total phosphorus,1999-09,14
8506,Total phosphorus,1999-10,14
8507,Total phosphorus,1999-11,14
8508,Total phosphorus,1999-12,14
8509,Total phosphorus,2000-01,14
8510,Total phosphorus,2000-02,15
8511,Total phosphorus,2000-03,15
8512,Total phosphorus,2000-04,15
8513,Total phosphorus,2000-05,15
8514,Total phosphorus,2000-06,15
8515,Total phosphorus,2000-07,15
8516,Total phosphorus,2000-08,15
8517,Total phosphorus,2000-09,15
8518,Total phosphorus,2000-10,15
8519,Total phosphorus,2000-11,15
8520,Total phosphorus,2000-12,15
8521,Total phosphorus,2001-01,15
8522,Total phosphorus,2001-02,12
8523,Total phosphorus,2001-03,15
8524,Total phosphorus,2001-04,15
8525,Total phosphorus,2001-05,15
8526,Total phosphorus,2001-06,15
8527,Total phosphorus,2001-07,15
8528,Total phosphorus,2001-08,15
8529,Total phosphorus,2001-09,15
8530,Total phosphorus,2001-10,4
8531,Total phosphorus,2001-12,1
8532,Total phosphorus,2002-01,9
8533,Total phosphorus,2002-02,20
8534,Total phosphorus,2002-03,18
8535,Total phosphorus,2002-04,15
8536,Total phosphorus,2002-05,21
8537,Total phosphorus,2002-06,21
8538,Total phosphorus,2002-07,21
8539,Total phosphorus,2002-08,21
8540,Total phosphorus,2002-09,24
8541,Total phosphorus,2002-10,33
8542,Total phosphorus,2002-11,10
8543,Total phosphorus,2002-12,21
8544,Total phosphorus,2003-01,1
8545,Total phosphorus,2003-02,15
8546,Total phosphorus,2003-03,15
8547,Total phosphorus,2003-04,21
8548,Total phosphorus,2003-05,18
8549,Total phosphorus,2003-06,21
8550,Total phosphorus,2003-07,21
8551,Total phosphorus,2003-08,18
8552,Total phosphorus,2003-09,15
8553,Total phosphorus,2003-10,21
8554,Total phosphorus,2003-11,21
8555,Total phosphorus,2003-12,21
8556,Total phosphorus,2004-01,16
8557,Total phosphorus,2004-02,7
8558,Total phosphorus,2004-03,7
8559,Total phosphorus,2004-04,7
8560,Total phosphorus,2004-05,7
8561,Total phosphorus,2004-06,7
8562,Total phosphorus,2004-07,7
8563,Total phosphorus,2004-08,7
8564,Total phosphorus,2004-09,21
8565,Total phosphorus,2004-10,18
8566,Total phosphorus,2004-11,10
8567,Total phosphorus,2004-12,16
8568,Total phosphorus,2005-01,21
8569,Total phosphorus,2005-02,21
8570,Total phosphorus,2005-03,21
8571,Total phosphorus,2005-04,21
8572,Total phosphorus,2005-05,21
8573,Total phosphorus,2005-06,7
8574,Total phosphorus,2005-07,21
8575,Total phosphorus,2005-08,21
8576,Total phosphorus,2005-09,21
8577,Total phosphorus,2005-10,21
8578,Total phosphorus,2005-11,21
8579,Total phosphorus,2005-12,21
8580,Total phosphorus,2006-01,21
8581,Total phosphorus,2006-02,21
8582,Total phosphorus,2006-03,21
8583,Total phosphorus,2006-04,21
8584,Total phosphorus,2006-05,21
8585,Total phosphorus,2006-06,21
8586,Total phosphorus,2006-07,17
8587,Total phosphorus,2006-08,21
8588,Total phosphorus,2006-09,21
8589,Total phosphorus,2006-10,19
8590,Total phosphorus,2006-11,21
8591,Total phosphorus,2006-12,21
8592,Total phosphorus,2007-01,21
8593,Total phosphorus,2007-02,19
8594,Total phosphorus,2007-03,20
8595,Total phosphorus,2007-04,19
8596,Total phosphorus,2007-05,21
8597,Total phosphorus,2007-06,21
8598,Total phosphorus,2007-07,21
8599,Total phosphorus,2007-08,15
8600,Total phosphorus,2007-09,18
8601,Total phosphorus,2007-10,16
8602,Total phosphorus,2007-11,19
8603,Total phosphorus,2007-12,13
8604,Total phosphorus,2008-01,5
8605,Total phosphorus,2008-02,14
8606,Total phosphorus,2008-03,18
8607,Total phosphorus,2008-04,9
8608,Total phosphorus,2008-05,20
8609,Total phosphorus,2008-06,21
8610,Total phosphorus,2008-07,21
8611,Total phosphorus,2008-08,27
8612,Total phosphorus,2008-09,22
8613,Total phosphorus,2008-10,27
8614,Total phosphorus,2008-11,21
8615,Total phosphorus,2008-12,17
8616,Total phosphorus,2009-01,22
8617,Total phosphorus,2009-02,23
8618,Total phosphorus,2009-03,24
8619,Total phosphorus,2009-04,24
8620,Total phosphorus,2009-05,24
8621,Total phosphorus,2009-06,24
8622,Total phosphorus,2009-07,24
8623,Total phosphorus,2009-08,21
8624,Total phosphorus,2009-09,23
8625,Total phosphorus,2009-10,24
8626,Total phosphorus,2009-11,24
8627,Total phosphorus,2009-12,24
8628,Total phosphorus,2010-01,20
8629,Total phosphorus,2010-02,24
8630,Total phosphorus,2010-03,24
8631,Total phosphorus,2010-04,24
8632,Total phosphorus,2010-05,23
8633,Total phosphorus,2010-06,23
8634,Total phosphorus,2010-07,24
8635,Total phosphorus,2010-08,23
8636,Total phosphorus,2010-09,32
8637,Total phosphorus,2010-10,30
8638,Total phosphorus,2010-11,31
8639,Total phosphorus,2010-12,29
8640,Total phosphorus,2011-01,25
8641,Total phosphorus,2011-02,29
8642,Total phosphorus,2011-03,27
8643,Total phosphorus,2011-04,23
8644,Total phosphorus,2011-05,30
8645,Total phosphorus,2011-06,29
8646,Total phosphorus,2011-07,27
8647,Total phosphorus,2011-08,34
8648,Total phosphorus,2011-09,23
8649,Total phosphorus,2011-10,25
8650,Total phosphorus,2011-11,31
8651,Total phosphorus,2011-12,28
8652,Total phosphorus,2012-01,19
8653,Total phosphorus,2012-02,27
8654,Total phosphorus,2012-03,26
8655,Total phosphorus,2012-04,25
8656,Total phosphorus,2012-05,27
8657,Total phosphorus,2012-06,19
8658,Total phosphorus,2012-07,29
8659,Total phosphorus,2012-08,17
8660,Total phosphorus,2012-09,26
8661,Total phosphorus,2012-10,29
8662,Total phosphorus,2012-11,30
8663,Total phosphorus,2012-12,26
8664,Total phosphorus,2013-01,22
8665,Total phosphorus,2013-02,26
8666,Total phosphorus,2013-03,24
8667,Total phosphorus,2013-04,24
8668,Total phosphorus,2013-05,21
8669,Total phosphorus,2013-06,26
8670,Total phosphorus,2013-07,25
8671,Total phosphorus,2013-08,24
8672,Total phosphorus,2013-09,24
8673,Total phosphorus,2013-10,22
8674,Total phosphorus,2013-11,30
8675,Total phosphorus,2013-12,28
8676,Total phosphorus,2014-01,22
8677,Total phosphorus,2014-02,7
8678,Total phosphorus,2014-03,33
8679,Total phosphorus,2014-04,26
8680,Total phosphorus,2014-05,27
8681,Total phosphorus,2014-06,27
8682,Total phosphorus,2014-07,23
8683,Total phosphorus,2014-08,32
8684,Total phosphorus,2014-09,34
8685,Total phosphorus,2014-10,29
8686,Total phosphorus,2014-11,37
8687,Total phosphorus,2014-12,28
8688,Total phosphorus,2015-01,25
8689,Total phosphorus,2015-02,25
8690,Total phosphorus,2015-03,27
8691,Total phosphorus,2015-04,25
8692,Total phosphorus,2015-05,26
8693,Total phosphorus,2015-06,26
8694,Total phosphorus,2015-07,28
8695,Total phosphorus,2015-08,33
8696,Total phosphorus,2015-09,25
8697,Total phosphorus,2015-10,28
8698,Total phosphorus,2015-11,31
8699,Total phosphorus,2015-12,26
8700,Total phosphorus,2016-01,24
8701,Total phosphorus,2016-02,27
8702,Total phosphorus,2016-03,25
8703,Total phosphorus,2016-04,25
8704,Total phosphorus,2016-05,25
8705,Total phosphorus,2016-06,25
8706,Total phosphorus,2016-07,35
8707,Total phosphorus,2016-08,31
8708,Total phosphorus,2016-09,32
8709,Total phosphorus,2016-10,25
8710,Total phosphorus,2016-11,23
8711,Total phosphorus,2016-12,25
8712,Trifluralin,2009-09,6
8713,Trifluralin,2009-10,5
8714,Trifluralin,2009-11,1
8715,Water temperature,1998-01,7
8716,Water temperature,1998-02,7
8717,Water temperature,1998-03,7
8718,Water temperature,1998-04,11
